ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
10365;*;33;9~16;5.594795539;1.078066914;1649;538;*;197000~257999;1
10366;*;33;17~24;8.618942731;1.013215859;1646;454;*;258000~318999;1
10367;*;33;9~16;5.938223938;1.003861004;835;259;*;197000~257999;1
10368;*;33;17~24;6.101923077;0.963461538;1555;520;*;197000~257999;1
10369;*;33;9~16;5.358267717;1.090551181;1565;508;3.5348~7.0695;136000~196999;1
10370;*;33;9~16;6.12132089;0.979181622;4597;1393;*;197000~257999;1
10371;*;33;9~16;7.18556701;1.070103093;1740;485;*;197000~257999;1
10372;*;33;9~16;7.93442623;0.995316159;1395;427;*;319000~379999;1
10373;*;33;9~16;7.002971768;0.997028232;2197;673;*;258000~318999;1
10374;*;33;9~16;5.46192053;1.009933775;1967;604;*;197000~257999;1
10375;*;33;9~16;7.665952891;1.051391863;1688;467;*;258000~318999;1
10376;*;33;1~16;9.906329114;1.130379747;2985;790;*;380000~501999;1
10377;*;33;1~16;8.18707483;1.093537415;1808;588;*;380000~501999;1
10378;*;33;9~16;6.13164557;1.086075949;810;395;*;258000~318999;1
10379;*;33;1~8;4.754690757;1.050729673;3256;1439;*;197000~257999;1
10380;*;33;9~16;5.71409396;1.053691275;1293;745;3.5348~7.0695;136000~196999;1
10381;*;33;1~8;5.723880597;1.024253731;985;536;*;197000~257999;1
10382;*;33;9~16;6.961439589;1.053984576;1140;389;*;258000~318999;1
10383;*;33;9~16;5.408719346;1.050408719;1202;734;0.0000~3.5347;136000~196999;1
10384;*;33;9~16;6.365313653;0.982779828;2717;813;*;197000~257999;1
10385;*;33;9~16;7.527559055;0.570866142;2529;762;*;258000~318999;1
10386;*;33;9~16;6.235995232;0.965435042;3041;839;*;197000~257999;1
10387;*;33;9~16;6.102631579;1.131578947;1004;380;*;258000~318999;1
10388;*;33;1~8;8.394871795;0.982051282;1312;390;*;258000~379999;1
10389;*;33;1~8;7.737523105;0.804066543;1794;541;*;258000~379999;1
10390;*;33;1~8;4.479820628;1.121076233;1185;446;*;136000~196999;1
10391;*;33;1~8;11.11059908;1.631336406;703;217;*;258000~379999;1
10392;*;33;9~16;6.2075;1.1075;1357;400;*;197000~257999;1
10393;*;33;1~8;7.483050847;0.960451977;1238;354;*;258000~379999;1
10394;*;33;9~16;6.408536585;1.067073171;1003;328;3.5348~7.0695;136000~196999;1
10395;*;33;9~16;5.728132388;1.028368794;1366;423;3.5348~7.0695;136000~196999;1
10396;*;33;1~8;4.446478873;1.015492958;1695;710;*;197000~257999;1
10397;*;33;1~8;5.204113924;1.151898734;1345;632;*;136000~196999;1
10398;*;33;9~16;6.361313869;0.927007299;943;274;*;258000~318999;1
10399;*;33;9~16;7.298913043;0.951086957;650;184;*;319000~379999;1
10400;*;33;1~16;9.466666667;1.377777778;133;45;*;380000~501999;1
10401;*;33;1~8;7.674358974;1.1;991;390;*;258000~379999;1
10402;*;33;1~16;9.636036036;1.187387387;1862;555;*;380000~501999;1
10403;*;33;1~8;8.640701071;1.267770204;3191;1027;*;258000~379999;1
10404;*;33;25~32;5.995098039;1.053921569;633;204;*;258000~318999;1
10405;*;33;1~16;10.55813953;2.372093023;213;43;*;380000~501999;1
10406;*;33;1~8;4.202090592;0.891986063;563;287;*;136000~196999;1
10407;*;33;1~8;5.5360134;1.078726968;1693;597;*;197000~257999;1
10408;*;33;1~8;5.18134715;1.093264249;833;386;*;136000~196999;1
10409;*;33;1~8;5.857777778;0.968888889;673;225;*;258000~379999;1
10410;*;33;1~8;4.529356943;1.111835974;2332;1073;*;136000~196999;1
10411;*;33;1~8;6.46185567;1.039175258;1599;485;*;197000~257999;1
10412;*;33;1~8;7.789022298;1.234991424;1600;583;*;258000~379999;1
10413;*;33;1~8;4.665773012;1.087578195;2597;1119;*;197000~257999;1
10414;*;33;1~8;4.64507772;1.010362694;897;386;*;136000~196999;1
10415;*;33;1~16;3.769953052;1.169014085;815;426;*;380000~501999;1
10416;*;33;1~8;6.570224719;1.14747191;1970;712;*;197000~257999;1
10417;*;33;1~16;10.00587372;1.152716593;2175;681;*;380000~501999;1
10418;*;33;17~24;6.105747126;1.183908046;998;435;*;380000~501999;0
10419;*;33;1~16;6.781582054;1.244391972;2104;847;*;380000~501999;0
10420;*;33;33~64;6.406015038;1.012531328;946;399;*;380000~501999;0
10421;*;33;25~32;5.108387097;1.104516129;1919;775;*;258000~318999;0
10422;*;33;25~32;5.666666667;1.005167959;922;387;*;258000~318999;0
10423;*;33;1~8;8.587677725;1.208530806;661;211;*;258000~379999;0
10424;*;33;1~8;6.646067416;1.131086142;1571;534;*;258000~379999;0
10425;*;33;1~8;7.265682657;1.033210332;805;271;*;258000~379999;0
10426;*;33;1~8;5.107526882;0.989247312;426;186;*;197000~257999;0
10427;*;33;1~16;7.269631031;1.029328288;2812;1057;*;380000~501999;0
10428;*;33;25~32;7.009174312;1.995412844;607;218;*;319000~379999;0
10429;-117;33;25~32;6.176136364;1.215909091;603;352;*;197000~257999;0
10430;*;33;25~32;7.260869565;1.217391304;130;46;*;258000~318999;0
10431;-117;33;25~32;4.867374005;1.095490716;1221;377;*;197000~257999;0
10432;-117;33;25~32;4.419243986;1.216494845;2321;873;*;197000~257999;0
10433;*;33;17~24;3.53133515;1.046321526;850;367;*;197000~257999;0
10434;*;33;17~24;5.56300813;1.329268293;910;492;*;319000~379999;0
10435;*;33;17~24;4.717112922;1.111757858;1950;859;*;197000~257999;0
10436;-117;33;33~64;3.627760252;1.208201893;604;317;*;136000~196999;0
10437;*;33;25~32;4.135802469;1.094650206;460;243;0.0000~3.5347;136000~196999;0
10438;*;33;25~32;4.643086817;1.324758842;597;311;*;258000~318999;0
10439;*;33;1~8;5.445977011;1.301149425;996;435;*;197000~257999;0
10440;*;33;1~8;5.584053794;1.214217099;2363;1041;*;258000~379999;0
10441;*;33;17~24;4.933021807;1.157320872;1797;642;*;197000~257999;0
10442;*;33;17~24;5.314420804;1.059101655;878;423;*;197000~257999;0
10443;*;33;17~24;5.84;1.084705882;1048;425;*;258000~318999;0
10444;*;33;17~24;6.07651715;1.052770449;851;379;*;319000~379999;0
10445;*;33;17~24;7.276243094;1.034990792;1392;543;*;380000~501999;0
10446;*;33;17~24;7.683018868;1.026415094;713;265;*;319000~379999;0
10447;*;33;9~16;6.604508197;0.991803279;1230;488;*;319000~379999;0
10448;*;33;17~24;4.819787986;1.088339223;1081;566;*;380000~501999;1
10449;*;33;17~24;6.576427256;1.329650092;1409;543;*;258000~318999;1
10450;*;33;25~32;7.302439024;1.265853659;903;410;*;380000~501999;1
10451;*;33;17~24;6.53307393;1.054474708;783;257;*;258000~318999;1
10452;*;33;25~32;6.097058824;1.088235294;952;340;*;258000~318999;1
10453;*;33;25~32;5.210743802;0.962809917;609;242;*;258000~318999;1
10454;*;33;17~24;5.152866242;1.146496815;334;157;*;380000~501999;1
10455;*;33;9~16;5.819371728;1.188481675;628;382;*;197000~257999;1
10456;*;33;1~8;7.465875371;1.272997033;781;337;*;258000~379999;1
10457;*;33;1~16;6.26618705;1.04676259;1469;556;*;380000~501999;1
10458;*;33;1~16;9.413793103;1.08045977;572;174;*;380000~501999;1
10459;*;33;9~16;7.355691057;1.089430894;1506;492;*;319000~379999;1
10460;*;33;1~8;4.863731656;0.849056604;1408;477;*;197000~257999;0
10461;*;33;17~24;6.586142322;1.066479401;2824;1068;*;258000~318999;1
10462;*;33;9~16;5.380697051;1.064343164;1033;373;*;258000~318999;1
10463;*;33;9~16;6.136400986;1.047658176;3033;1217;*;197000~257999;0
10464;*;33;25~32;7.888888889;1.200617284;1530;648;*;380000~501999;1
10465;*;33;33~64;6.025157233;1.272012579;1332;636;*;380000~501999;1
10466;*;33;25~32;6.666666667;1.042635659;612;258;*;380000~501999;1
10467;*;33;1~16;7.7997558;1.123321123;2129;819;*;380000~501999;1
10468;*;33;9~16;6.638472033;1.107776262;1909;733;*;197000~257999;1
10469;*;33;9~16;5.706484642;1.006825939;704;293;*;197000~257999;1
10470;*;33;17~24;6.334500876;1.045534151;1176;571;*;319000~379999;1
10471;*;33;1~16;6.835849057;1.38490566;1129;530;*;380000~501999;1
10472;*;33;17~24;7.770609319;1.039426523;654;279;*;380000~501999;1
10473;*;33;1~8;7.19778481;1.243670886;1238;632;*;258000~379999;1
10474;*;33;17~24;7.578723404;0.934042553;1584;470;*;258000~318999;1
10475;*;33;17~24;7.640625;1.0234375;969;256;*;258000~318999;1
10476;*;33;17~24;6.417910448;1.07761194;1194;335;*;197000~257999;1
10477;*;33;9~16;5.336734694;1.24744898;877;392;*;197000~257999;1
10478;*;33;9~16;5.485074627;0.97761194;1333;402;*;258000~318999;1
10479;*;33;9~16;7.489655172;0.967816092;1464;435;*;319000~379999;1
10480;*;33;9~16;7.703016241;0.988399072;1432;431;*;319000~379999;1
10481;*;33;9~16;7.717777778;1.035555556;1569;450;*;258000~318999;1
10482;*;33;1~8;6.800407332;1.029531568;2877;982;*;258000~379999;1
10483;*;33;1~16;9.860169492;1.11440678;899;236;*;380000~501999;1
10484;*;33;1~16;8.225071225;1;1176;351;*;380000~501999;1
10485;*;33;1~8;6.332386364;1.038352273;1731;704;*;258000~379999;1
10486;*;33;9~16;6.09556314;1.020477816;727;293;*;197000~257999;1
10487;*;33;17~24;5.797402597;0.966233766;1072;385;*;197000~257999;1
10488;*;33;1~16;4.469565217;1.049275362;2557;690;*;14000~135999;1
10489;*;33;9~16;5.299047619;1.102857143;983;525;0.0000~3.5347;136000~196999;1
10490;*;33;9~16;6;1;128;61;*;197000~257999;1
10491;*;33;17~24;6.813953488;0.995348837;1481;430;*;380000~501999;1
10492;*;33;17~24;6.582018927;0.985804416;1649;634;*;258000~318999;1
10493;*;33;25~32;6.519114688;0.967806841;1462;497;*;258000~318999;1
10494;*;33;9~16;6.965517241;1.303448276;679;290;*;258000~318999;1
10495;*;33;17~24;5.030651341;0.833333333;1302;522;3.5348~7.0695;136000~196999;1
10496;*;33;9~16;6;1.061349693;862;326;3.5348~7.0695;136000~196999;1
10497;*;33;17~24;4.877598152;1.108545035;1893;433;*;14000~135999;1
10498;*;33;17~24;4.633802817;1.107042254;1490;355;*;14000~135999;1
10499;*;33;17~24;5.54185022;1.083700441;545;227;0.0000~3.5347;136000~196999;1
10500;*;33;17~24;5.518927445;1.138801262;1480;634;*;258000~318999;1
10501;*;33;17~24;4.735735736;1.09009009;764;333;*;319000~379999;1
10502;*;33;17~24;4.580912863;1.107883817;1423;482;*;258000~318999;1
10503;*;33;17~24;4.544658494;1.087565674;1728;571;*;197000~257999;1
10504;*;33;17~24;4.886842105;1.05;881;380;*;319000~379999;1
10505;*;33;1~16;7.678861789;1.459349593;616;246;*;380000~501999;1
10506;*;33;1~8;5.626865672;1.062189055;1016;402;*;258000~379999;1
10507;*;33;1~8;7.047146402;1;1363;403;*;258000~379999;1
10508;*;33;1~8;6.386243386;1.114638448;1546;567;*;258000~379999;1
10509;*;33;9~16;6.694444444;0.991319444;1646;576;*;258000~318999;1
10510;*;33;17~24;6.221830986;0.985915493;801;284;*;258000~318999;1
10511;*;33;17~24;6.293383271;0.971285893;2396;801;*;258000~318999;1
10512;*;33;1~8;4.434782609;1.293995859;1176;483;*;258000~379999;1
10513;*;33;1~8;8.782971619;1.273789649;1460;599;*;258000~379999;1
10514;*;33;1~8;5.765441751;1.129007037;3214;1279;*;258000~379999;1
10515;*;33;1~8;5.880597015;1.100965759;2834;1139;*;258000~379999;1
10516;*;33;17~24;6.886426593;1.155124654;876;361;*;319000~379999;1
10517;*;33;1~16;7.822064057;0.896797153;883;281;*;380000~501999;1
10518;*;33;1~16;7.819397993;1.16722408;1543;598;*;380000~501999;1
10519;*;33;1~16;8.78665496;1.275680421;3550;1139;*;380000~501999;1
10520;*;33;1~16;7875;0.982142857;705;224;*;380000~501999;1
10521;*;33;1~8;6.577235772;1.081300813;710;246;*;258000~379999;1
10522;*;33;1~8;7.9296;1.1088;1802;625;*;258000~379999;1
10523;*;33;9~16;6.289002558;0.997442455;1054;391;*;258000~318999;1
10524;*;33;1~8;8.091954023;1.168582375;703;261;*;258000~379999;1
10525;*;33;1~8;4.458029197;1.162408759;1033;548;*;136000~196999;1
10526;*;33;1~8;4.198209719;1.164961637;1512;782;*;136000~196999;1
10527;*;33;1~16;8.825539568;1.037769784;1883;556;*;380000~501999;1
10528;*;33;9~16;7.6875;1.15;962;320;*;258000~318999;1
10529;*;33;1~8;4.960784314;1.101960784;1066;510;*;136000~196999;1
10530;*;33;1~16;4.109215017;1.211604096;469;293;*;14000~135999;1
10531;*;33;1~8;5.052227343;1.156682028;1285;651;*;197000~257999;1
10532;*;33;1~8;4.782552083;1.147135417;1846;768;*;136000~196999;1
10533;*;33;1~8;6.29015544;1.038860104;959;386;*;258000~379999;1
10534;*;33;1~8;5.012295082;1.12704918;505;244;*;136000~196999;1
10535;*;33;1~8;5.921914358;1.120906801;834;397;*;197000~257999;1
10536;*;33;1~16;7.272727273;1.0995671;617;231;*;380000~501999;1
10537;*;33;1~16;7.42204568;1.02979146;2969;1007;*;380000~501999;1
10538;*;33;9~16;7.357446809;1.357446809;1156;470;*;319000~379999;1
10539;*;33;1~8;7.038608401;1.143826899;6223;2357;*;258000~379999;1
10540;*;33;9~16;6.190779014;1.06836248;1490;629;*;319000~379999;1
10541;*;33;1~16;7.261061947;1.455752212;1720;904;*;380000~501999;1
10542;*;33;17~24;6.53902439;1.107317073;830;410;*;319000~379999;1
10543;*;33;25~32;5.350378788;1.026515152;3985;1056;0.0000~3.5347;136000~196999;1
10544;*;33;9~16;7.475778547;1.006920415;2025;578;*;319000~379999;1
10545;*;33;9~16;5.478846154;1.032692308;878;520;0.0000~3.5347;136000~196999;1
10546;*;33;9~16;6.845238095;0.976190476;2042;588;*;319000~379999;1
10547;*;33;9~16;6.937293729;0.97359736;1060;303;*;319000~379999;1
10548;*;33;1~8;5.224137931;1.076149425;1486;696;*;197000~257999;1
10549;*;33;1~8;4.367857143;1.110714286;1315;560;*;136000~196999;1
10550;*;33;9~16;7.301886792;1.071698113;2356;795;*;258000~318999;1
10551;*;33;9~16;8.776744186;1.060465116;1587;430;*;258000~318999;1
10552;*;33;9~16;7.3174946;1.062634989;1249;463;*;319000~379999;1
10553;*;33;9~16;8.791044776;1.062686567;1293;335;*;258000~318999;1
10554;*;33;9~16;5.589285714;0.978571429;950;280;*;197000~257999;1
10555;*;33;9~16;5.475877193;1.096491228;1357;456;*;197000~257999;1
10556;*;33;9~16;5.160377358;1.113207547;945;318;*;197000~257999;1
10557;*;33;9~16;6.492668622;1.092375367;1525;682;*;258000~318999;1
10558;*;33;1~16;5;0.983739837;380;246;*;14000~135999;1
10559;*;33;17~24;5.973737374;0.993939394;1639;495;*;197000~257999;1
10560;*;33;17~24;6.967889908;1.084862385;1501;436;*;197000~257999;1
10561;*;33;17~24;6.445012788;0.989769821;1338;391;*;197000~257999;1
10562;*;33;1~16;7.867364747;1.078534031;1993;573;*;380000~501999;1
10563;*;33;9~16;8.115902965;1.045822102;1359;371;*;319000~379999;1
10564;*;33;9~16;6.732240437;0.948087432;1241;366;*;319000~379999;1
10565;*;33;9~16;3.794354839;1.072580645;366;248;3.5348~7.0695;136000~196999;1
10566;*;33;1~16;2.953216374;1.023391813;470;342;*;14000~135999;1
10567;*;33;17~24;5.466666667;1.133333333;391;60;*;14000~135999;1
10568;*;33;9~16;7.471590909;0.928977273;1256;352;*;319000~379999;1
10569;*;33;1~8;5.880886427;0.954293629;1933;722;*;197000~257999;1
10570;*;33;1~8;5.654320988;1.092324208;4656;1863;*;258000~379999;1
10571;*;33;1~8;5.274753758;1.130637636;4762;1929;*;197000~257999;1
10572;*;33;1~8;5.739922695;1.057426836;4783;1811;*;197000~257999;1
10573;*;33;1~8;6.062899787;1.034115139;2677;938;*;197000~257999;1
10574;*;33;1~16;4.795454545;1.159090909;125;44;*;380000~501999;1
10575;*;33;9~16;7.640226629;1.059490085;2383;706;*;258000~318999;1
10576;*;33;9~16;7.429495472;1;2380;773;*;319000~379999;1
10577;*;33;17~24;5.707509881;1.027667984;792;253;*;258000~318999;1
10578;*;33;17~24;6.07223114;1.04975923;1843;623;*;197000~257999;1
10579;*;33;9~16;6.767624021;0.971279373;1279;383;*;258000~318999;1
10580;*;33;9~16;5.323108384;1.014314928;4660;978;0.0000~3.5347;136000~196999;1
10581;*;33;17~24;7.375565611;1.036199095;1383;442;*;258000~318999;1
10582;*;33;17~24;5.808743169;1.032786885;363;183;*;258000~318999;1
10583;*;33;9~16;5.121330724;0.990215264;1317;511;*;197000~257999;1
10584;*;33;9~16;7.682997118;1.115273775;1227;347;*;258000~318999;1
10585;*;33;17~24;7.183884298;0.954545455;1593;484;*;258000~318999;1
10586;*;33;9~16;5.292775665;1.015209125;681;263;3.5348~7.0695;136000~196999;1
10587;*;33;9~16;4.180473373;1.100591716;744;338;3.5348~7.0695;136000~196999;1
10588;*;33;9~16;4.310344828;0.974137931;261;116;3.5348~7.0695;136000~196999;1
10589;*;33;1~16;4.958333333;1.014880952;479;336;*;14000~135999;1
10590;*;33;9~16;5.776412776;0.99017199;2529;814;*;197000~257999;1
10591;*;33;17~24;7.645259939;1.012232416;1027;327;*;258000~318999;1
10592;*;33;9~16;6.967213115;1.026639344;1575;488;*;258000~318999;1
10593;*;33;9~16;6.678832117;1.087591241;1429;411;*;319000~379999;1
10594;*;33;9~16;6.177419355;0.967741935;679;248;*;258000~318999;1
10595;*;33;9~16;6.682274247;1.030100334;818;299;*;319000~379999;1
10596;*;33;9~16;5.280561122;1.034068136;1150;499;*;258000~318999;1
10597;*;33;9~16;4.825737265;0.970509383;874;373;*;197000~257999;1
10598;*;33;9~16;6.83713355;1.048859935;873;307;*;319000~379999;1
10599;*;33;1~8;4.580882353;1.073529412;396;136;*;197000~257999;1
10600;*;33;1~8;5.976470588;1.026470588;862;340;*;258000~379999;1
10601;*;33;1~8;6.376899696;1.039513678;908;329;*;258000~379999;1
10602;*;33;1~8;5.051759834;1.039337474;1113;483;*;197000~257999;1
10603;*;33;9~16;5.329931973;1.017006803;675;294;*;197000~257999;1
10604;*;33;9~16;6.324675325;1.028571429;1194;385;*;258000~318999;1
10605;*;33;9~16;6.429411765;1.039215686;1447;510;*;258000~318999;1
10606;*;33;1~8;4.837438424;1.017241379;913;406;*;136000~196999;1
10607;*;33;9~16;5.935275081;1.067961165;841;309;*;197000~257999;1
10608;*;33;9~16;5.833333333;1.12;852;300;*;197000~257999;1
10609;*;33;9~16;6.524752475;1.02970297;1137;404;*;258000~318999;1
10610;*;33;9~16;4.851581509;1.160583942;849;411;*;197000~257999;1
10611;*;33;9~16;5.498316498;0.993265993;928;297;*;258000~318999;1
10612;*;33;9~16;6.343373494;0.960843373;1002;332;*;319000~379999;1
10613;*;33;1~8;5.495833333;1.085416667;1179;480;*;197000~257999;1
10614;*;33;1~8;6.264483627;0.977329975;1147;397;*;258000~379999;1
10615;*;33;1~8;6.20593692;1.024118738;1525;539;*;258000~379999;1
10616;*;33;1~16;4.361111111;0.888888889;880;288;*;380000~501999;1
10617;*;33;1~16;5.219594595;1.027027027;788;296;*;380000~501999;1
10618;*;33;1~8;6.146118721;0.97260274;603;219;*;258000~379999;1
10619;*;33;1~8;6.312757202;1.016460905;1357;486;*;258000~379999;1
10620;*;33;17~24;6.433333333;0.975555556;1588;450;*;258000~318999;1
10621;*;33;1~8;4.0325;1.0475;1666;800;*;136000~196999;1
10622;*;33;1~8;5.725221595;1.175664786;3068;1241;*;258000~379999;1
10623;*;33;9~16;4.426380368;1.09202454;1913;978;3.5348~7.0695;136000~196999;1
10624;*;33;9~16;7.072864322;1.082914573;1181;398;*;258000~318999;1
10625;*;33;9~16;6.645061728;0.975308642;954;324;*;258000~318999;1
10626;*;33;9~16;7.946721311;1.012295082;928;244;*;319000~379999;1
10627;*;33;1~8;6.772575251;0.976588629;1986;598;*;258000~379999;1
10628;*;33;1~8;5.486666667;1.07;859;300;*;197000~257999;1
10629;*;33;9~16;7.165584416;0.944805195;1081;308;*;319000~379999;1
10630;*;33;1~8;4.798029557;1.142857143;428;203;*;136000~196999;1
10631;*;33;1~8;6.488188976;1.11023622;3318;1270;*;258000~379999;1
10632;*;33;9~16;8.151960784;1.225490196;597;204;*;197000~257999;1
10633;*;33;9~16;5.618491921;0.985637343;3785;1114;*;197000~257999;1
10634;*;33;9~16;6.639658849;0.987206823;1641;469;*;258000~318999;1
10635;*;33;9~16;7.683636364;1.044848485;3132;825;*;258000~318999;1
10636;*;33;1~8;4.203166227;0.978891821;832;379;*;197000~257999;1
10637;*;33;1~8;4.363380282;1.064788732;735;355;*;136000~196999;1
10638;*;33;9~16;5.803278689;1.020491803;636;244;*;197000~257999;1
10639;*;33;9~16;5.933544304;1;890;316;*;197000~257999;1
10640;*;33;9~16;8.244623656;1.064516129;1275;372;*;319000~379999;1
10641;*;33;9~16;3.922297297;0.976351351;630;296;*;319000~379999;1
10642;*;33;33~64;4.124413146;1.089201878;821;426;*;380000~501999;1
10643;*;33;33~64;6.656957929;1.064724919;658;309;*;380000~501999;1
10644;*;33;17~24;8.321808511;1.333776596;1730;752;*;380000~501999;1
10645;*;33;33~64;5.482758621;1.135278515;724;377;*;380000~501999;1
10646;-117;33;33~64;3.528571429;1.142857143;167;70;*;197000~257999;1
10647;*;33;33~64;5.004962779;1.213399504;783;403;*;380000~501999;1
10648;*;33;25~32;4.191740413;1.362831858;520;339;*;380000~501999;1
10649;*;33;33~64;4.535362578;1.156669651;1915;1117;*;380000~501999;1
10650;*;33;17~24;6.239971347;1.106017192;3173;1396;*;319000~379999;1
10651;*;33;25~32;5.953565506;1.28026534;1070;603;*;380000~501999;1
10652;*;33;25~32;7.386861314;1.083941606;617;274;*;380000~501999;1
10653;*;33;1~8;5.961174714;1.241911399;4327;2009;*;136000~196999;1
10654;*;33;1~16;4;1;15;5;*;380000~501999;1
10655;*;33;9~16;3.869731801;1.049808429;649;261;*;319000~379999;1
10656;*;33;17~24;4.703571429;1.144642857;1454;560;*;258000~318999;1
10657;*;33;9~16;5.233333333;0.973333333;747;450;*;258000~318999;1
10658;*;33;9~16;4.336088154;1.060606061;515;363;*;258000~318999;1
10659;*;33;17~24;6.37987013;1.073051948;1831;616;*;258000~318999;1
10660;*;33;9~16;5.145748988;1.008097166;1022;494;*;197000~257999;1
10661;*;33;1~16;6.147826087;0.830434783;635;230;*;380000~501999;1
10662;*;33;17~24;6.157667387;1.058315335;1192;463;*;258000~318999;1
10663;*;33;17~24;7.176570458;1.088285229;1605;589;*;258000~318999;1
10664;*;33;9~16;4.198895028;1.036832413;6083;1629;*;197000~257999;1
10665;*;33;25~32;6.514367816;1.031609195;866;348;*;380000~501999;1
10666;*;33;1~16;7.138702461;1.078299776;930;447;*;380000~501999;1
10667;*;33;25~32;7.493421053;1.039473684;772;304;*;380000~501999;1
10668;*;33;17~24;7.432291667;1.010416667;1443;576;*;380000~501999;1
10669;*;33;17~24;9.176811594;1.191304348;1092;345;*;380000~501999;1
10670;*;33;17~24;7.474874372;0.932160804;1247;398;*;380000~501999;1
10671;*;33;17~24;6.75;0.972222222;316;108;*;380000~501999;1
10672;*;33;1~16;6.47761194;1.105970149;1505;670;*;380000~501999;1
10673;*;33;1~16;7.842900302;0.993957704;1865;662;*;380000~501999;1
10674;*;33;17~24;5.79588015;1.031835206;1175;534;*;380000~501999;1
10675;*;33;25~32;7.30472103;1.066523605;1134;466;*;380000~501999;1
10676;*;33;25~32;6.965944272;1.018575851;826;323;*;380000~501999;1
10677;*;33;33~64;5.309278351;1.120274914;1105;582;*;319000~379999;1
10678;*;33;33~64;4.611607143;0.995535714;462;224;*;380000~501999;1
10679;*;33;33~64;5.12;1.515555556;519;225;*;380000~501999;1
10680;*;33;25~32;6.427083333;1.039583333;1176;480;*;380000~501999;1
10681;*;33;17~24;5.55862069;0.967241379;1310;580;*;380000~501999;1
10682;*;33;17~24;6.340361446;1.042168675;712;332;*;380000~501999;1
10683;*;33;25~32;5.738489871;1.217311234;1105;543;*;380000~501999;1
10684;*;33;33~64;6.839552239;1.235074627;515;268;*;380000~501999;1
10685;*;33;9~16;4.90443686;1.010238908;1382;586;3.5348~7.0695;136000~196999;1
10686;*;33;9~16;5.548993289;0.993288591;2103;745;*;197000~257999;1
10687;*;33;9~16;4.610701107;0.907749077;1111;542;3.5348~7.0695;136000~196999;1
10688;*;33;17~24;5.080962801;1.133479212;662;457;*;14000~135999;1
10689;*;33;17~24;4.100358423;0.960573477;365;279;*;14000~135999;1
10690;*;33;25~32;4.798722045;1.146964856;891;626;*;14000~135999;1
10691;*;33;9~16;6.742574257;1.262376238;378;202;0.0000~3.5347;136000~196999;1
10692;*;33;17~24;4.715918367;1.029387755;1711;1225;*;14000~135999;1
10693;*;33;9~16;4.876033058;1.074380165;178;121;3.5348~7.0695;136000~196999;1
10694;*;33;9~16;3.517690875;1.098696462;686;537;*;197000~257999;1
10695;*;33;9~16;5.042124542;1.054945055;857;546;*;197000~257999;1
10696;*;33;17~24;4.776523702;1.069977427;662;443;3.5348~7.0695;136000~196999;1
10697;*;33;17~24;4.787356322;1.084291188;781;522;0.0000~3.5347;136000~196999;1
10698;*;33;1~8;5.215189873;1.227848101;1727;948;*;197000~257999;1
10699;*;33;9~16;4.642126789;0.99795501;709;489;*;197000~257999;1
10700;*;33;17~24;4.631205674;1.031914894;832;564;*;14000~135999;1
10701;*;33;9~16;3.456268222;1.056851312;1738;686;*;319000~379999;1
10702;*;33;25~32;4.867803838;1.078891258;634;469;*;14000~135999;1
10703;*;33;1~8;5.292527822;1.197138315;1312;629;*;197000~257999;1
10704;*;33;25~32;4.603975535;1.091743119;893;654;*;14000~135999;1
10705;*;33;25~32;4.517777778;1.028888889;618;450;*;14000~135999;1
10706;*;33;25~32;4.542808219;1.063356164;774;584;*;14000~135999;1
10707;*;33;25~32;4.594268477;1.095022624;888;663;*;14000~135999;1
10708;*;33;25~32;4.541832669;1.09561753;669;502;*;14000~135999;1
10709;*;33;25~32;4.553738318;1.072429907;602;428;*;14000~135999;1
10710;*;33;25~32;4.908653846;1.105769231;301;208;*;14000~135999;1
10711;*;33;25~32;4.751798561;1.061151079;396;278;*;14000~135999;1
10712;*;33;9~16;5.117122852;1.092934437;3445;1571;3.5348~7.0695;136000~196999;1
10713;*;33;1~8;3.888888889;1;384;171;*;197000~257999;1
10714;*;33;1~8;4.199004975;1.069651741;857;402;*;197000~257999;1
10715;*;33;1~8;4.01216545;1.109489051;1030;411;*;197000~257999;1
10716;*;33;1~8;5.106060606;1;511;198;*;258000~379999;1
10717;*;33;9~16;2.726495726;1.136752137;426;234;3.5348~7.0695;136000~196999;1
10718;*;33;1~8;5.385964912;1.067669173;950;399;*;197000~257999;1
10719;*;33;1~16;6.180904523;1.123115578;1049;398;*;380000~501999;1
10720;*;33;17~24;7.315359477;0.996732026;1798;612;*;380000~501999;1
10721;*;33;17~24;7.36013986;1.055944056;830;286;*;319000~379999;1
10722;*;33;1~8;2.909090909;0.818181818;26;11;*;258000~379999;1
10723;*;33;1~16;6.307801418;1.011347518;1680;705;*;380000~501999;1
10724;*;33;1~16;7.778846154;1.084134615;1289;416;*;380000~501999;1
10725;*;33;17~24;7.100719424;0.935251799;808;278;*;380000~501999;1
10726;*;33;1~16;7.306990881;1.060790274;868;329;*;380000~501999;1
10727;*;33;1~16;7.472103004;0.965665236;811;233;*;380000~501999;1
10728;*;33;25~32;5.692946058;1.09439834;1938;964;*;380000~501999;1
10729;*;33;17~24;6.106463878;1.087452471;1064;526;*;380000~501999;1
10730;*;33;33~64;3.888077859;0.96836983;782;411;*;380000~501999;1
