ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
13784;Male;60~79;White;Married-civ-spouse;High School;United-States;Non-Government;*;<=50K
13785;Male;*;*;Married-civ-spouse;*;North America;*;*;<=50K
13786;Male;20~39;White;Never-married;Some-college;North America;Private;Nontechnical;<=50K
13787;Male;*;*;spouse not present;High School;North America;Non-Government;*;>50K
13788;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
13789;Female;20~39;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
13790;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
13791;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
13792;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
13793;Female;40~59;White;spouse not present;Higher education;United-States;Non-Government;*;>50K
13794;Male;*;White;Never-married;*;North America;*;Technical;<=50K
13795;Male;15~19;White;Never-married;High School;*;Private;Other;<=50K
13796;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;>50K
13797;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
13798;Male;*;*;*;*;*;*;*;<=50K
13799;Male;*;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
13800;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Transport-moving;<=50K
13801;Female;20~39;White;spouse not present;Higher education;North America;Non-Government;Technical;<=50K
13802;Male;60~79;White;Married-civ-spouse;High School;United-States;Non-Government;*;>50K
13803;Male;20~39;*;Never-married;Undergraduate;North America;Private;Technical;<=50K
13804;Female;*;White;*;High School;United-States;Non-Government;Nontechnical;<=50K
13805;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;<=50K
13806;Female;20~39;White;Never-married;Undergraduate;North America;Non-Government;Prof-specialty;<=50K
13807;*;*;Asian-Pac-Islander;*;*;*;Non-Government;*;<=50K
13808;Male;*;*;*;*;*;*;*;<=50K
13809;*;*;White;*;*;*;Private;*;<=50K
13810;Female;40~59;White;Divorced;High School;North America;Private;*;<=50K
13811;Female;*;White;*;*;North America;*;Other;<=50K
13812;Female;20~39;White;Never-married;Undergraduate;North America;Private;Nontechnical;<=50K
13813;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
13814;Male;*;White;Married-civ-spouse;Higher education;*;Private;*;>50K
13815;Male;30~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
13816;*;*;White;*;High School;North America;Non-Government;*;<=50K
13817;Male;20~39;*;Married-civ-spouse;*;*;*;Nontechnical;>50K
13818;Male;20~39;White;spouse present;HS-grad;North America;Private;Other;<=50K
13819;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
13820;Male;40~59;*;Married-civ-spouse;High School;North America;*;Other;>50K
13821;Female;15~19;*;spouse not present;High School;United-States;Non-Government;Other;<=50K
13822;Female;*;*;spouse not present;*;*;Government;*;<=50K
13823;Male;30~39;White;Married-civ-spouse;Higher education;North America;Non-Government;*;>50K
13824;Female;15~19;White;Never-married;*;United-States;Non-Government;Nontechnical;<=50K
13825;*;*;*;*;*;*;*;*;<=50K
13826;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Prof-specialty;<=50K
13827;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
13828;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;<=50K
13829;Male;40~59;White;*;Higher education;United-States;Non-Government;Technical;<=50K
13830;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
13831;Male;*;White;Never-married;Higher education;North America;Non-Government;*;<=50K
13832;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;<=50K
13833;*;*;*;*;*;North America;Government;*;<=50K
13834;Male;20~39;White;*;High School;North America;Private;*;<=50K
13835;Female;20~39;*;spouse present;High School;*;*;*;<=50K
13836;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
13837;Male;*;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
13838;Male;40~59;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
13839;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
13840;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
13841;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
13842;Female;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
13843;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
13844;Male;20~39;White;Married-civ-spouse;Graduate;North America;Non-Government;Technical;>50K
13845;Female;*;White;*;Higher education;*;Non-Government;*;>50K
13846;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Technical;>50K
13847;Male;15~19;*;Never-married;High School;United-States;Private;Other;<=50K
13848;*;*;White;*;*;North America;Non-Government;Other;<=50K
13849;Female;40~59;White;spouse not present;Higher education;United-States;Private;Other;<=50K
13850;Male;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
13851;Female;*;White;spouse not present;High School;United-States;Non-Government;*;<=50K
13852;Male;60~79;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
13853;Male;20~29;White;Never-married;Undergraduate;*;Private;Other-service;<=50K
13854;Male;*;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
13855;Male;*;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
13856;Male;20~39;White;Married-civ-spouse;*;United-States;State-gov;*;>50K
13857;Male;*;*;*;*;North America;Non-Government;Nontechnical;<=50K
13858;Female;20~39;White;spouse not present;High School;United-States;Non-Government;Other;>50K
13859;Female;*;White;*;Higher education;*;Non-Government;*;<=50K
13860;Female;20~24;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
13861;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
13862;Male;*;White;Never-married;*;North America;Non-Government;Nontechnical;<=50K
13863;Male;*;White;Never-married;*;North America;Non-Government;Nontechnical;<=50K
13864;Male;*;*;*;High School;*;*;*;>50K
13865;Male;*;White;Married-civ-spouse;High School;*;Non-Government;*;<=50K
13866;Female;*;White;Never-married;HS-grad;North America;Private;Nontechnical;<=50K
13867;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
13868;Male;*;*;spouse not present;*;North America;Private;*;<=50K
13869;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Transport-moving;<=50K
13870;Female;*;Black;spouse not present;High School;North America;*;*;<=50K
13871;Male;*;*;*;*;North America;Government;Other;<=50K
13872;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
13873;Male;35~39;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
13874;Female;20~39;White;Separated;High School;North America;Non-Government;*;<=50K
13875;Female;40~59;*;*;High School;*;Non-Government;*;<=50K
13876;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
13877;Male;*;White;*;Higher education;United-States;Government;*;<=50K
13878;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
13879;*;*;White;spouse not present;*;North America;*;Technical;<=50K
13880;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
13881;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
13882;Female;*;White;spouse not present;High School;United-States;Private;Technical;<=50K
13883;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
13884;Male;40~59;*;Married-civ-spouse;Higher education;*;*;*;>50K
13885;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
13886;Male;40~59;White;Married-civ-spouse;*;*;Non-Government;*;>50K
13887;Female;20~39;White;Never-married;Undergraduate;North America;Non-Government;Prof-specialty;>50K
13888;Female;20~39;White;Never-married;Undergraduate;North America;Non-Government;Prof-specialty;<=50K
13889;Female;40~59;White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
13890;*;*;White;*;*;*;Private;*;<=50K
13891;Male;40~49;White;Married-civ-spouse;Higher education;*;Private;Nontechnical;>50K
13892;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
13893;Male;40~59;*;*;Higher education;*;Government;*;>50K
13894;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Transport-moving;<=50K
13895;Male;40~59;White;Married-civ-spouse;Graduate;North America;Private;Technical;>50K
13896;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
13897;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;<=50K
13898;Male;*;White;spouse not present;*;North America;Non-Government;*;>50K
13899;*;*;Asian-Pac-Islander;*;*;*;Non-Government;*;<=50K
13900;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
13901;Female;*;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
13902;Male;*;*;*;*;North America;Non-Government;Other;<=50K
13903;Male;20~39;*;Never-married;Undergraduate;North America;Private;Technical;<=50K
13904;Female;*;Black;Never-married;*;North America;*;*;<=50K
13905;Male;*;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
13906;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
13907;Female;*;*;*;Higher education;North America;*;Other;<=50K
13908;Male;40~49;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
13909;Female;*;*;spouse not present;High School;*;*;*;<=50K
13910;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
13911;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
13912;Male;20~29;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
13913;Male;40~59;*;Married-civ-spouse;Primary School;*;Private;*;<=50K
13914;*;20~39;*;*;Higher education;North America;Government;*;<=50K
13915;Female;15~19;*;Never-married;Higher education;North America;Non-Government;*;<=50K
13916;Male;20~39;*;Never-married;High School;*;Private;*;<=50K
13917;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Technical;<=50K
13918;Male;20~39;White;*;HS-grad;*;Non-Government;Technical;<=50K
13919;Male;60~79;White;Married-civ-spouse;High School;United-States;Non-Government;*;<=50K
13920;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
13921;Male;20~39;White;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
13922;Female;*;*;spouse not present;*;*;Government;*;<=50K
13923;Female;20~39;White;spouse not present;Higher education;United-States;Private;Adm-clerical;>50K
13924;Male;40~49;White;Married-civ-spouse;Higher education;*;Private;Nontechnical;>50K
13925;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;>50K
13926;Female;*;*;spouse not present;*;*;*;*;>50K
13927;Female;*;White;Never-married;Higher education;United-States;Non-Government;Adm-clerical;<=50K
13928;Female;*;*;*;*;*;Non-Government;*;<=50K
13929;Male;20~39;White;Married-civ-spouse;High School;*;Government;Other;<=50K
13930;Female;20~39;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
13931;Male;20~39;White;Never-married;High School;United-States;Private;Other;<=50K
13932;*;*;*;*;High School;*;*;*;<=50K
13933;Female;*;*;spouse not present;*;North America;*;*;<=50K
13934;Female;20~39;*;spouse not present;*;United-States;*;*;<=50K
13935;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
13936;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
13937;Female;15~19;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
13938;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
13939;Female;20~39;*;spouse present;High School;*;*;*;<=50K
13940;Male;20~39;White;*;Undergraduate;*;Private;Sales;<=50K
13941;Male;20~39;White;spouse not present;*;North America;Private;Nontechnical;<=50K
13942;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
13943;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
13944;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
13945;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;>50K
13946;Female;*;White;Never-married;High School;North America;Non-Government;Other-service;<=50K
13947;Male;20~29;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
13948;Male;20~39;*;spouse not present;*;*;Private;*;<=50K
13949;Female;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
13950;*;20~39;White;*;Higher education;*;Non-Government;*;<=50K
13951;Male;40~59;*;*;*;*;*;*;<=50K
13952;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Technical;<=50K
13953;Female;*;White;Never-married;Higher education;United-States;Non-Government;Adm-clerical;<=50K
13954;Female;*;*;Divorced;*;*;Private;Technical;<=50K
13955;*;*;*;*;*;*;Government;*;<=50K
13956;*;*;*;*;Higher education;*;Government;*;>50K
13957;Male;40~59;White;Married-civ-spouse;*;*;Non-Government;*;>50K
13958;Male;20~39;White;*;*;*;Non-Government;Nontechnical;>50K
13959;Male;*;White;Married-civ-spouse;Higher education;North America;Private;*;<=50K
13960;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
13961;Male;40~59;*;*;Higher education;*;Government;*;>50K
13962;Male;*;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
13963;Female;15~19;White;*;High School;United-States;Private;Sales;<=50K
13964;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;>50K
13965;Male;20~39;*;Never-married;Undergraduate;North America;Private;Technical;<=50K
13966;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
13967;Female;40~59;White;Married-civ-spouse;*;North America;*;*;<=50K
13968;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
13969;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
13970;*;*;White;*;*;*;Non-Government;*;<=50K
13971;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
13972;Male;*;*;*;Higher education;North America;Government;*;>50K
13973;Male;20~39;*;Never-married;High School;*;Private;*;<=50K
13974;Male;*;White;Married-civ-spouse;Higher education;North America;Private;*;>50K
13975;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
13976;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;>50K
13977;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
13978;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
13979;*;*;White;*;*;*;Private;*;<=50K
13980;Male;20~39;White;Never-married;Higher education;United-States;Private;Prof-specialty;<=50K
13981;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
13982;Male;40~59;White;Married-civ-spouse;*;United-States;Non-Government;Nontechnical;>50K
13983;Male;*;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
13984;Female;20~24;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
13985;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;<=50K
13986;Male;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
13987;Male;*;White;*;Higher education;United-States;Non-Government;Nontechnical;>50K
13988;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
13989;Female;*;*;*;*;North America;*;*;<=50K
13990;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
13991;Male;40~59;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;>50K
13992;Male;40~59;*;spouse not present;Higher education;*;Non-Government;*;>50K
13993;Male;40~59;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
13994;Male;*;*;*;Higher education;North America;Government;*;<=50K
13995;Male;*;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
13996;Male;*;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
13997;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
13998;Male;40~44;White;Married-civ-spouse;Undergraduate;United-States;Private;Prof-specialty;<=50K
13999;Male;*;*;*;*;North America;*;*;<=50K
14000;Female;*;*;spouse not present;*;United-States;Private;*;<=50K
14001;Male;20~29;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
14002;Male;30~34;*;*;Undergraduate;*;*;*;<=50K
14003;Female;*;*;*;Higher education;United-States;Private;*;<=50K
14004;Male;40~59;*;spouse not present;Higher education;*;Non-Government;*;>50K
14005;Male;30~34;White;Married-civ-spouse;Undergraduate;North America;Private;Exec-managerial;<=50K
14006;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;>50K
14007;Male;20~39;White;Married-civ-spouse;*;United-States;State-gov;*;<=50K
14008;Male;40~59;White;Married-civ-spouse;HS-grad;North America;Private;*;>50K
14009;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Non-Government;Technical;<=50K
14010;Male;20~39;White;spouse not present;High School;United-States;Non-Government;Technical;<=50K
14011;*;*;Asian-Pac-Islander;*;*;*;Non-Government;*;<=50K
14012;Male;40~49;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
14013;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
14014;Male;50~59;White;Married-civ-spouse;Higher education;*;Self-emp-inc;Nontechnical;>50K
14015;Male;*;*;*;*;*;*;*;<=50K
14016;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
14017;*;*;*;*;*;North America;Government;*;<=50K
14018;Female;*;White;Never-married;Higher education;United-States;Private;Nontechnical;>50K
14019;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
14020;*;*;*;spouse not present;*;North America;*;*;<=50K
14021;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
14022;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
14023;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
14024;Male;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
14025;Male;30~34;*;*;Undergraduate;*;*;*;<=50K
14026;Male;*;White;Never-married;Higher education;North America;Non-Government;*;>50K
14027;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
14028;Female;*;White;*;Higher education;*;Non-Government;*;>50K
14029;Female;*;*;*;Higher education;United-States;Private;*;<=50K
14030;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
14031;Female;*;*;*;Higher education;*;Government;*;>50K
14032;Female;*;*;*;*;North America;*;*;<=50K
14033;Male;15~19;White;Never-married;High School;*;Private;Other;<=50K
14034;*;20~39;*;*;Higher education;North America;Government;*;<=50K
14035;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
14036;Male;*;White;*;Higher education;*;Government;*;<=50K
14037;Male;20~39;White;spouse not present;Higher education;North America;Private;Nontechnical;>50K
14038;Female;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
14039;Female;*;*;spouse not present;*;*;Government;*;<=50K
14040;Female;20~39;White;Never-married;Undergraduate;North America;Private;Nontechnical;<=50K
14041;Female;*;*;*;Higher education;United-States;Private;*;<=50K
14042;Female;*;*;*;High School;*;Non-Government;Other;<=50K
14043;Male;40~59;White;spouse not present;HS-grad;North America;Private;Technical;<=50K
14044;Male;40~59;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
14045;Male;40~59;*;*;*;North America;Non-Government;*;<=50K
14046;Male;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
14047;Male;35~39;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
14048;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;>50K
14049;Male;*;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
14050;Female;*;*;*;*;North America;Non-Government;*;<=50K
14051;Male;20~39;White;*;Higher education;North America;Government;*;<=50K
14052;Male;20~39;White;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
14053;Male;20~29;White;Never-married;Some-college;North America;Private;Nontechnical;<=50K
14054;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
14055;Female;20~39;White;*;Higher education;United-States;*;*;>50K
14056;Male;20~39;White;spouse present;High School;North America;Private;Nontechnical;<=50K
14057;Female;20~39;White;Never-married;Undergraduate;North America;Non-Government;Prof-specialty;<=50K
14058;Female;20~39;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
14059;Male;*;*;*;*;*;*;*;<=50K
14060;Male;20~39;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
14061;Male;*;White;Married-civ-spouse;Higher education;North America;Private;*;<=50K
14062;Male;20~39;White;Never-married;High School;North America;Non-Government;Other;<=50K
14063;Female;20~39;*;spouse not present;*;United-States;*;*;<=50K
14064;Male;*;White;Never-married;Higher education;United-States;*;Technical;<=50K
14065;*;*;*;*;*;*;*;*;<=50K
14066;Male;20~39;*;spouse not present;High School;United-States;*;*;<=50K
14067;Female;*;Black;Never-married;*;North America;*;*;<=50K
14068;Female;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;>50K
14069;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;>50K
14070;Male;20~39;White;*;*;*;Non-Government;Nontechnical;>50K
14071;Male;15~19;*;Never-married;*;North America;Private;*;<=50K
14072;Male;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
14073;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;*;>50K
14074;Female;*;White;*;High School;North America;Private;*;<=50K
14075;Male;*;*;*;*;North America;*;*;<=50K
14076;*;*;White;*;*;*;Non-Government;*;<=50K
14077;*;*;White;*;*;North America;Non-Government;Other;<=50K
14078;Male;20~39;White;spouse not present;High School;United-States;Non-Government;Technical;<=50K
14079;Female;*;*;*;Higher education;*;Government;*;>50K
14080;Female;*;*;*;*;*;Non-Government;*;<=50K
14081;Male;*;White;*;*;*;Non-Government;Technical;<=50K
14082;Male;30~39;White;Married-civ-spouse;Professional Education;United-States;Non-Government;Technical;<=50K
14083;Male;20~29;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
14084;Female;*;*;*;*;*;Non-Government;*;>50K
14085;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
14086;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
14087;Male;*;*;spouse not present;High School;*;Private;*;<=50K
14088;*;*;White;*;*;*;Private;*;<=50K
14089;Male;*;*;*;*;North America;Government;Other;<=50K
14090;Male;*;White;spouse not present;Undergraduate;*;Non-Government;Technical;<=50K
14091;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;>50K
14092;Male;20~39;*;*;*;North America;*;Technical;<=50K
14093;Female;*;White;*;Higher education;*;Non-Government;*;<=50K
14094;Female;*;White;Never-married;High School;North America;Non-Government;Other-service;<=50K
14095;Female;20~39;White;Never-married;Undergraduate;North America;Non-Government;Prof-specialty;<=50K
14096;Male;20~39;White;Never-married;High School;North America;Non-Government;Other;<=50K
14097;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
14098;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
14099;Female;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
14100;Male;40~59;*;*;*;*;*;*;<=50K
14101;Female;*;White;*;Higher education;United-States;Non-Government;*;<=50K
14102;Male;20~39;*;spouse not present;High School;United-States;*;*;<=50K
14103;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;>50K
14104;*;40~59;*;*;Higher education;United-States;Non-Government;Technical;<=50K
14105;*;20~39;*;spouse not present;Higher education;*;*;*;<=50K
14106;*;20~39;*;*;*;*;*;*;<=50K
14107;Male;*;*;*;*;North America;Government;Other;>50K
14108;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
14109;Male;20~39;White;*;Higher education;North America;Government;*;<=50K
14110;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
14111;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
14112;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
14113;Female;*;White;*;Higher education;*;Non-Government;*;<=50K
14114;Male;*;White;Never-married;*;North America;Non-Government;Nontechnical;<=50K
14115;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
14116;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;>50K
14117;Male;40~49;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
14118;Male;*;White;spouse not present;High School;*;Non-Government;Technical;<=50K
14119;Female;*;White;*;Higher education;*;Non-Government;*;>50K
14120;Male;20~39;White;spouse not present;High School;United-States;Non-Government;*;<=50K
14121;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;>50K
14122;*;*;*;*;Higher education;*;Non-Government;*;<=50K
14123;*;*;White;*;*;*;Private;*;<=50K
14124;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
14125;Male;35~39;White;Married-civ-spouse;Bachelors;United-States;Private;Technical;>50K
14126;*;*;*;spouse not present;*;North America;Non-Government;*;<=50K
14127;*;*;White;*;*;North America;Non-Government;*;>50K
14128;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
14129;*;*;White;spouse not present;*;North America;*;Technical;<=50K
14130;Male;20~39;*;Married-civ-spouse;*;*;*;Nontechnical;>50K
14131;Male;20~39;White;spouse not present;*;United-States;Non-Government;Technical;<=50K
14132;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
14133;Female;*;*;*;*;*;Non-Government;*;>50K
14134;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;<=50K
14135;Female;*;*;*;*;*;Non-Government;*;>50K
14136;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
14137;Male;20~39;White;Never-married;Bachelors;North America;Private;Nontechnical;>50K
14138;Male;*;White;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
14139;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
14140;Female;*;White;spouse not present;Higher education;North America;*;*;<=50K
14141;Female;*;*;*;*;North America;Non-Government;*;<=50K
14142;*;*;*;Never-married;Higher education;North America;Private;*;<=50K
14143;*;20~39;*;*;Higher education;North America;Government;*;<=50K
14144;Female;*;White;spouse not present;High School;North America;Private;*;<=50K
14145;Female;40~59;White;Married-civ-spouse;*;North America;*;*;<=50K
14146;*;*;White;*;*;North America;Non-Government;*;>50K
14147;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
14148;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
14149;Female;*;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
14150;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
14151;Male;*;*;spouse not present;High School;*;Private;*;<=50K
14152;Female;*;Black;spouse not present;High School;North America;*;*;<=50K
14153;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;>50K
14154;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Non-Government;Technical;>50K
14155;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;<=50K
14156;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
14157;*;20~39;White;spouse not present;*;North America;Private;*;<=50K
14158;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
