ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
18126;Male;20~39;*;*;Higher education;*;*;*;>50K
18127;Female;*;White;spouse not present;*;North America;*;Other;<=50K
18128;Female;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
18129;Male;*;White;Married-civ-spouse;Graduate;North America;Non-Government;*;>50K
18130;Female;*;*;spouse not present;*;*;*;*;<=50K
18131;Male;*;White;Divorced;High School;North America;Non-Government;*;<=50K
18132;Male;40~59;White;*;Higher education;*;Private;*;<=50K
18133;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Prof-specialty;>50K
18134;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18135;Male;40~59;*;*;*;*;Non-Government;*;>50K
18136;Female;20~39;White;Never-married;Undergraduate;United-States;Private;*;<=50K
18137;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
18138;Female;15~19;*;Never-married;*;*;Private;*;<=50K
18139;Female;20~39;*;spouse not present;Higher education;United-States;*;*;<=50K
18140;Male;40~59;White;Married-civ-spouse;Higher education;United-States;*;Technical;>50K
18141;*;*;*;*;Higher education;North America;Non-Government;Nontechnical;<=50K
18142;Male;*;White;*;*;*;Non-Government;*;>50K
18143;Female;40~59;*;*;*;North America;Government;*;>50K
18144;Male;*;White;spouse not present;*;North America;Government;*;<=50K
18145;Female;*;*;spouse not present;*;North America;Government;*;<=50K
18146;Female;*;*;*;High School;North America;*;*;<=50K
18147;Female;*;*;spouse not present;*;*;*;*;<=50K
18148;Female;*;White;*;*;*;Non-Government;*;<=50K
18149;Male;*;White;*;*;*;Government;*;<=50K
18150;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18151;*;*;White;*;*;North America;Government;*;>50K
18152;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
18153;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18154;Female;*;*;*;*;United-States;Private;*;<=50K
18155;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
18156;Male;*;White;*;Higher education;United-States;*;*;<=50K
18157;Female;40~59;*;spouse not present;Higher education;North America;Non-Government;*;<=50K
18158;Male;*;White;*;High School;North America;*;*;<=50K
18159;Male;20~39;White;Divorced;*;North America;Non-Government;*;<=50K
18160;Male;40~59;White;*;Higher education;*;Non-Government;*;<=50K
18161;Female;*;White;Married-civ-spouse;Higher education;North America;*;*;>50K
18162;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
18163;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
18164;Female;*;*;*;*;North America;Non-Government;*;<=50K
18165;Male;*;*;Divorced;High School;*;Non-Government;Technical;<=50K
18166;Female;40~59;*;*;*;*;Non-Government;Technical;<=50K
18167;Female;*;White;*;*;*;Non-Government;*;<=50K
18168;Female;*;*;*;High School;North America;Private;*;<=50K
18169;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18170;Male;20~39;White;*;Higher education;*;Government;*;<=50K
18171;Male;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
18172;Female;*;White;*;High School;North America;*;*;<=50K
18173;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;>50K
18174;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
18175;Female;20~39;White;Never-married;Higher education;*;Private;Technical;<=50K
18176;Female;20~39;White;Never-married;High School;North America;Private;*;<=50K
18177;*;*;*;*;*;*;*;*;<=50K
18178;Male;*;*;*;*;North America;Non-Government;*;<=50K
18179;Female;*;*;spouse not present;*;*;*;*;<=50K
18180;Male;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
18181;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
18182;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Exec-managerial;>50K
18183;*;*;*;*;*;*;*;*;<=50K
18184;Male;20~29;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
18185;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Non-Government;*;<=50K
18186;Female;*;*;*;High School;North America;Private;*;<=50K
18187;Female;*;*;*;*;North America;Non-Government;*;>50K
18188;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
18189;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18190;Male;40~59;White;*;HS-grad;United-States;Non-Government;Technical;>50K
18191;Female;20~39;*;*;Higher education;North America;*;Nontechnical;<=50K
18192;Male;*;White;Never-married;*;United-States;*;Nontechnical;<=50K
18193;Female;*;White;*;*;*;Non-Government;*;<=50K
18194;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
18195;Male;*;White;Divorced;High School;North America;Non-Government;*;<=50K
18196;Female;*;White;spouse not present;*;North America;*;Other;<=50K
18197;Female;*;White;spouse not present;*;*;Non-Government;*;<=50K
18198;Male;20~39;White;Married-civ-spouse;Higher education;*;Private;*;>50K
18199;Male;40~59;White;*;HS-grad;United-States;Non-Government;Technical;>50K
18200;Male;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
18201;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
18202;*;*;*;*;*;*;*;*;<=50K
18203;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18204;*;*;*;*;High School;*;Private;*;<=50K
18205;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18206;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Nontechnical;>50K
18207;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
18208;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
18209;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
18210;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18211;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18212;Female;15~19;*;spouse not present;*;North America;Private;Nontechnical;<=50K
18213;Male;*;*;*;*;North America;Non-Government;Nontechnical;>50K
18214;Male;20~29;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
18215;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
18216;Male;*;*;*;High School;North America;Non-Government;*;<=50K
18217;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;<=50K
18218;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;>50K
18219;Male;20~39;White;Never-married;Higher education;United-States;Private;Other;<=50K
18220;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
18221;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
18222;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
18223;Male;*;*;*;*;North America;Non-Government;*;<=50K
18224;Female;*;White;spouse not present;*;North America;*;Other;<=50K
18225;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
18226;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
18227;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18228;*;*;*;*;High School;*;*;*;<=50K
18229;Male;*;*;Never-married;*;*;*;Technical;<=50K
18230;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
18231;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18232;Male;40~59;*;Married-civ-spouse;High School;*;*;Technical;<=50K
18233;Male;*;*;*;*;North America;Non-Government;*;<=50K
18234;*;*;*;spouse not present;High School;North America;*;*;<=50K
18235;Female;*;White;spouse not present;*;United-States;Government;Technical;<=50K
18236;Male;*;White;spouse not present;High School;North America;Private;*;<=50K
18237;Male;30~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18238;*;*;*;*;Higher education;North America;Government;Technical;<=50K
18239;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
18240;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
18241;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Technical;<=50K
18242;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Technical;<=50K
18243;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Technical;<=50K
18244;Male;20~39;*;*;*;*;*;*;<=50K
18245;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
18246;Male;30~39;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
18247;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
18248;Female;*;*;*;*;North America;*;Adm-clerical;<=50K
18249;Male;*;*;Married-civ-spouse;*;North America;*;*;<=50K
18250;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Other;<=50K
18251;*;20~39;*;Married-civ-spouse;Higher education;North America;*;*;<=50K
18252;Male;*;*;*;High School;*;Government;*;>50K
18253;*;*;*;*;*;*;*;*;<=50K
18254;Female;*;*;spouse not present;*;*;*;*;<=50K
18255;Female;*;White;Never-married;Higher education;North America;Non-Government;*;<=50K
18256;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
18257;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18258;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;<=50K
18259;*;*;*;spouse not present;Higher education;North America;*;*;<=50K
18260;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Exec-managerial;>50K
18261;*;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
18262;Female;20~39;White;Never-married;Higher education;*;Private;Technical;>50K
18263;Male;20~39;White;spouse present;High School;North America;Non-Government;*;>50K
18264;*;15~19;White;spouse not present;*;North America;*;Other;<=50K
18265;Female;*;White;*;*;*;Non-Government;*;<=50K
18266;Male;40~59;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
18267;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;>50K
18268;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
18269;Male;*;*;Never-married;*;*;*;Technical;<=50K
18270;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18271;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;<=50K
18272;Female;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
18273;*;*;*;*;*;North America;Non-Government;*;<=50K
18274;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
18275;Male;20~39;White;spouse present;High School;North America;Non-Government;*;<=50K
18276;Male;*;*;Married-civ-spouse;Undergraduate;United-States;*;Technical;<=50K
18277;Female;40~59;White;spouse not present;High School;North America;Non-Government;Other;<=50K
18278;*;*;White;*;High School;North America;Non-Government;*;<=50K
18279;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;<=50K
18280;*;*;*;*;Higher education;North America;Government;Technical;>50K
18281;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18282;Female;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
18283;Male;20~39;*;Married-civ-spouse;Higher education;*;Non-Government;Technical;>50K
18284;Male;40~59;White;spouse present;High School;North America;Non-Government;*;>50K
18285;Male;*;White;spouse not present;High School;North America;Private;*;<=50K
18286;*;*;*;*;Higher education;North America;Government;Technical;>50K
18287;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18288;Female;*;White;spouse not present;*;North America;*;Technical;<=50K
18289;Male;20~39;White;Never-married;Higher education;United-States;Private;Other;<=50K
18290;*;40~59;White;*;Higher education;United-States;Government;Technical;>50K
18291;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18292;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
18293;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
18294;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
18295;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
18296;Female;15~19;White;Never-married;High School;United-States;Private;Nontechnical;<=50K
18297;Male;*;*;Never-married;High School;*;Non-Government;*;>50K
18298;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18299;Female;*;White;spouse not present;*;North America;*;Other;<=50K
18300;*;*;*;*;*;*;*;*;>50K
18301;Female;*;*;*;*;United-States;Private;*;<=50K
18302;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;>50K
18303;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Other;<=50K
18304;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18305;Female;*;*;*;*;North America;*;Other;<=50K
18306;*;*;*;*;*;*;Non-Government;*;<=50K
18307;*;*;*;*;High School;*;Private;*;<=50K
18308;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;<=50K
18309;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18310;Male;*;*;spouse not present;*;North America;Non-Government;*;>50K
18311;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Non-Government;*;<=50K
18312;Male;20~39;*;Married-civ-spouse;Higher education;*;Non-Government;Technical;<=50K
18313;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;<=50K
18314;Male;20~39;White;Married-civ-spouse;*;North America;*;*;<=50K
18315;Male;*;White;Never-married;High School;United-States;*;*;<=50K
18316;Male;*;*;spouse not present;*;North America;*;*;<=50K
18317;Female;20~39;*;*;*;North America;Private;*;>50K
18318;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
18319;*;*;*;*;*;North America;Non-Government;*;<=50K
18320;Female;*;White;Married-civ-spouse;Higher education;North America;*;*;>50K
18321;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Prof-specialty;>50K
18322;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18323;Male;*;White;*;*;North America;Government;*;<=50K
18324;Female;*;White;*;High School;North America;*;*;<=50K
18325;Male;40~59;White;*;High School;*;Non-Government;*;<=50K
18326;Female;*;White;*;High School;North America;*;*;<=50K
18327;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
18328;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;<=50K
18329;Female;*;White;spouse not present;*;North America;*;Technical;<=50K
18330;Male;*;*;*;*;North America;Non-Government;*;<=50K
18331;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Non-Government;*;>50K
18332;Female;*;White;spouse not present;*;United-States;Non-Government;*;<=50K
18333;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18334;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18335;*;*;*;*;*;North America;Non-Government;*;<=50K
18336;Female;*;*;*;Higher education;*;*;*;<=50K
18337;Male;40~59;*;Married-civ-spouse;High School;*;*;Technical;<=50K
18338;Male;20~29;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
18339;Male;20~39;White;spouse present;Higher education;North America;Non-Government;Technical;>50K
18340;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
18341;*;*;White;*;*;North America;*;*;>50K
18342;Male;40~59;White;*;Higher education;United-States;Non-Government;*;<=50K
18343;Male;*;*;*;*;*;Non-Government;*;>50K
18344;Male;*;*;Married-civ-spouse;Undergraduate;United-States;*;Technical;>50K
18345;Male;40~59;White;*;Higher education;*;Private;*;<=50K
18346;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
18347;Male;*;*;*;*;North America;Non-Government;Nontechnical;>50K
18348;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
18349;Male;20~39;White;Never-married;High School;North America;Private;Nontechnical;<=50K
18350;Male;*;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
18351;Female;20~39;*;*;Higher education;North America;Private;*;<=50K
18352;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18353;Male;20~39;*;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
18354;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;>50K
18355;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18356;Male;*;*;*;*;North America;*;*;<=50K
18357;Female;*;*;*;*;North America;Non-Government;*;>50K
18358;Female;20~39;*;Never-married;*;United-States;Private;Technical;<=50K
18359;*;*;*;*;*;*;*;Nontechnical;>50K
18360;Female;40~59;*;*;*;North America;Government;*;>50K
18361;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
18362;Male;20~39;White;*;Higher education;United-States;*;Other;>50K
18363;Male;*;*;spouse not present;*;United-States;Private;*;<=50K
18364;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
18365;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
18366;Male;15~19;White;Never-married;Higher education;*;Non-Government;*;<=50K
18367;Male;*;*;Never-married;*;North America;Non-Government;*;<=50K
18368;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
18369;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18370;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;<=50K
18371;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18372;Female;20~39;White;Never-married;Higher education;North America;Private;Other-service;<=50K
18373;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18374;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18375;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Nontechnical;>50K
18376;Female;*;*;*;High School;North America;Private;*;<=50K
18377;Male;20~39;*;*;*;*;*;*;<=50K
18378;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18379;Male;*;White;spouse not present;*;North America;Government;*;<=50K
18380;Male;40~59;*;*;*;*;Non-Government;*;<=50K
18381;Female;*;*;*;High School;North America;Non-Government;*;<=50K
18382;*;*;*;spouse not present;*;*;*;*;<=50K
18383;Male;20~39;White;*;Higher education;United-States;*;Other;<=50K
18384;Male;*;*;Never-married;High School;*;Non-Government;*;<=50K
18385;*;*;*;spouse not present;Higher education;*;Private;*;<=50K
18386;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
18387;Female;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
18388;*;*;*;*;*;*;*;*;<=50K
18389;*;*;White;*;*;North America;*;*;<=50K
18390;Male;*;White;*;*;North America;Government;*;<=50K
18391;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
18392;Female;20~39;White;spouse not present;*;*;Non-Government;*;<=50K
18393;*;*;*;spouse not present;*;*;*;*;>50K
18394;Male;20~39;White;Married-civ-spouse;High School;United-States;*;*;>50K
18395;Male;20~29;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
18396;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Transport-moving;<=50K
18397;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
18398;Male;20~39;White;Never-married;Undergraduate;North America;Non-Government;Nontechnical;>50K
18399;*;*;White;Divorced;Higher education;North America;Non-Government;*;<=50K
18400;Female;20~39;White;Never-married;Professional Education;North America;Private;*;>50K
18401;Male;40~59;*;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18402;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
18403;Male;*;White;spouse not present;High School;North America;Private;*;<=50K
18404;Male;*;White;Married-civ-spouse;*;North America;Non-Government;Other;>50K
18405;Male;20~39;White;*;Higher education;United-States;*;Other;<=50K
18406;Male;*;White;*;High School;United-States;Non-Government;Other;<=50K
18407;Male;20~39;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
18408;Female;*;*;*;High School;North America;Private;*;<=50K
18409;Male;*;White;Married-civ-spouse;Graduate;North America;Non-Government;*;>50K
18410;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18411;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
18412;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
18413;Female;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
18414;Male;*;White;spouse not present;*;United-States;Non-Government;*;<=50K
18415;Female;40~59;White;Married-civ-spouse;High School;North America;*;*;<=50K
18416;*;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
18417;Female;*;*;spouse not present;High School;North America;*;*;<=50K
18418;Male;*;White;Divorced;High School;North America;Non-Government;*;<=50K
18419;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;<=50K
18420;Female;*;White;spouse not present;*;North America;*;Other;<=50K
18421;Female;20~39;*;*;*;North America;Private;*;<=50K
18422;Female;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
18423;Female;20~39;*;spouse not present;Higher education;United-States;*;*;<=50K
18424;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
18425;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
18426;*;*;*;*;*;*;Non-Government;*;<=50K
18427;Female;20~39;White;Never-married;Higher education;*;Private;Technical;<=50K
18428;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18429;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18430;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;*;>50K
18431;Female;20~39;*;spouse not present;*;North America;Private;*;<=50K
18432;*;*;White;*;*;*;Non-Government;*;<=50K
18433;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;>50K
18434;Female;40~59;White;spouse not present;High School;North America;Non-Government;Other;<=50K
18435;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
18436;Male;*;White;*;*;*;Government;*;<=50K
18437;Male;40~59;White;*;Higher education;United-States;Non-Government;*;>50K
18438;Female;*;White;*;*;North America;*;*;<=50K
18439;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
18440;*;*;White;*;*;*;Non-Government;*;<=50K
18441;Male;40~59;White;*;Higher education;United-States;Non-Government;*;>50K
18442;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;>50K
18443;*;15~19;White;spouse not present;*;North America;*;Other;<=50K
18444;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18445;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;>50K
18446;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
18447;Male;20~39;White;Never-married;Higher education;North America;Non-Government;*;<=50K
18448;Male;*;White;*;*;*;Government;*;<=50K
18449;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
18450;Male;*;*;*;*;*;Non-Government;*;<=50K
18451;Male;*;White;Divorced;High School;North America;Non-Government;*;<=50K
18452;Male;20~29;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
18453;Female;*;*;*;*;North America;Non-Government;*;<=50K
18454;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18455;Female;*;White;spouse not present;*;North America;*;Technical;<=50K
18456;Male;20~39;White;spouse present;High School;North America;Non-Government;*;<=50K
18457;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18458;Male;20~39;White;spouse present;High School;North America;Non-Government;*;<=50K
18459;Male;*;White;spouse not present;*;*;Non-Government;*;<=50K
18460;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;>50K
18461;Male;40~59;White;Married-civ-spouse;Higher education;United-States;*;Technical;>50K
18462;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
18463;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;<=50K
18464;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;>50K
18465;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Technical;<=50K
18466;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
18467;*;*;*;*;*;*;*;*;<=50K
18468;Male;*;*;*;High School;North America;Non-Government;*;<=50K
18469;Male;*;*;*;High School;North America;Non-Government;*;<=50K
18470;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
18471;Male;*;White;spouse not present;High School;North America;Private;*;<=50K
18472;Male;20~39;White;Married-civ-spouse;*;United-States;*;Nontechnical;>50K
18473;Male;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
18474;Female;20~39;*;spouse not present;Higher education;United-States;*;*;<=50K
18475;Female;20~39;*;*;Higher education;North America;Private;*;<=50K
18476;Female;20~39;*;Never-married;High School;*;Non-Government;Adm-clerical;<=50K
18477;Male;40~59;White;*;High School;*;Non-Government;*;<=50K
18478;Male;*;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
18479;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;>50K
18480;Male;20~39;White;Married-civ-spouse;*;North America;Private;Technical;<=50K
18481;Female;*;*;*;High School;North America;Private;*;<=50K
18482;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
18483;Female;*;White;spouse not present;*;United-States;Non-Government;*;<=50K
18484;Male;*;*;*;*;*;*;*;<=50K
18485;Female;20~39;White;Never-married;Higher education;North America;Private;Other;>50K
18486;*;*;*;spouse not present;Higher education;North America;*;*;>50K
18487;Female;*;*;spouse not present;High School;North America;*;*;<=50K
18488;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
18489;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;Technical;<=50K
18490;Male;40~59;*;Married-civ-spouse;Higher education;United-States;*;*;>50K
18491;Female;*;*;Never-married;Undergraduate;North America;Private;*;<=50K
18492;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18493;Male;20~39;White;*;Higher education;United-States;*;Other;<=50K
18494;Male;20~39;White;Never-married;High School;North America;Private;Nontechnical;<=50K
18495;Male;*;White;Never-married;*;United-States;*;Nontechnical;<=50K
18496;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18497;Male;*;White;*;High School;United-States;Non-Government;Other;<=50K
18498;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18499;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
18500;Male;20~39;White;Never-married;HS-grad;North America;Private;Other;<=50K
18501;Female;*;White;spouse not present;*;United-States;Government;Technical;<=50K
18502;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
18503;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Technical;<=50K
18504;Male;20~39;*;*;*;*;*;*;>50K
18505;*;*;*;*;*;North America;Non-Government;*;<=50K
18506;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
18507;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Technical;<=50K
18508;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Nontechnical;>50K
18509;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
18510;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
18511;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
18512;Female;40~59;White;spouse not present;*;United-States;*;*;<=50K
18513;Male;30~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
18514;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
18515;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Technical;<=50K
