ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
18225;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18226;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18227;*;*;*;spouse not present;*;*;*;*;<=50K
18228;*;*;*;*;*;United-States;*;*;<=50K
18229;Male;*;*;spouse not present;*;North America;*;*;<=50K
18230;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Machine-op-inspct;<=50K
18231;*;*;*;Never-married;*;North America;Non-Government;*;<=50K
18232;Male;*;White;*;High School;North America;Non-Government;*;<=50K
18233;Male;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
18234;*;*;White;*;*;North America;Non-Government;*;<=50K
18235;Female;*;*;*;*;North America;*;*;<=50K
18236;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
18237;Male;20~39;White;Married-civ-spouse;*;North America;Private;Technical;<=50K
18238;Male;20~39;*;*;Higher education;North America;Government;Technical;<=50K
18239;Female;*;*;*;Higher education;North America;*;Other;<=50K
18240;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
18241;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Technical;<=50K
18242;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18243;Female;20~39;*;spouse not present;Higher education;North America;Non-Government;*;<=50K
18244;Male;20~39;*;*;Undergraduate;*;Non-Government;*;<=50K
18245;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
18246;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
18247;*;*;Black;*;*;North America;*;*;<=50K
18248;Female;40~59;White;*;High School;North America;*;Other;<=50K
18249;Male;*;White;Married-civ-spouse;High School;*;*;Other;<=50K
18250;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
18251;Female;*;*;*;*;*;Non-Government;*;<=50K
18252;Male;*;*;Married-civ-spouse;*;*;*;*;>50K
18253;*;*;*;*;*;*;*;*;<=50K
18254;Female;*;*;*;*;*;Non-Government;*;<=50K
18255;Female;*;White;*;Higher education;*;*;*;<=50K
18256;Male;*;*;Married-civ-spouse;*;North America;*;*;>50K
18257;Female;20~39;*;*;*;*;Non-Government;*;<=50K
18258;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18259;*;*;*;spouse not present;*;*;*;*;<=50K
18260;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18261;*;*;*;*;*;North America;*;*;<=50K
18262;Female;20~39;*;spouse not present;Higher education;North America;Non-Government;*;>50K
18263;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
18264;Male;*;*;Never-married;High School;*;*;Other;<=50K
18265;Female;*;*;*;*;*;*;*;<=50K
18266;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;<=50K
18267;Male;60~79;White;Married-civ-spouse;*;United-States;Non-Government;*;>50K
18268;Female;*;*;*;*;North America;*;Technical;<=50K
18269;*;*;*;*;*;*;*;*;<=50K
18270;*;*;*;spouse not present;*;*;*;*;<=50K
18271;Male;20~39;*;*;Higher education;North America;Government;Technical;<=50K
18272;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
18273;*;*;*;*;High School;*;*;*;<=50K
18274;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;>50K
18275;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
18276;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
18277;Female;40~59;White;*;High School;North America;*;Other;<=50K
18278;Female;*;*;*;*;North America;Non-Government;*;<=50K
18279;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
18280;Male;20~39;*;*;Higher education;North America;Government;Technical;>50K
18281;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
18282;Female;*;*;Never-married;Higher education;*;*;*;<=50K
18283;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;*;>50K
18284;Male;*;White;*;High School;North America;Non-Government;*;>50K
18285;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
18286;Male;20~39;White;Married-civ-spouse;*;*;Government;*;>50K
18287;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18288;Female;*;*;Never-married;Higher education;North America;Government;*;<=50K
18289;Male;*;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
18290;Male;*;*;*;*;North America;*;*;>50K
18291;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
18292;Male;*;*;*;*;*;Non-Government;*;<=50K
18293;Female;20~39;White;Never-married;*;*;Private;*;<=50K
18294;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18295;Male;20~39;White;spouse present;Undergraduate;North America;Non-Government;Technical;<=50K
18296;*;*;*;*;High School;North America;*;Nontechnical;<=50K
18297;Male;*;*;spouse not present;*;North America;*;*;>50K
18298;Male;*;White;spouse not present;*;North America;Private;*;<=50K
18299;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
18300;*;*;Asian-Pac-Islander;*;*;*;*;*;>50K
18301;Female;*;*;spouse not present;High School;*;*;*;<=50K
18302;*;*;White;Married-civ-spouse;Higher education;United-States;Government;*;>50K
18303;Male;40~59;White;Married-civ-spouse;High School;North America;*;*;<=50K
18304;Male;*;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
18305;*;*;Black;*;*;North America;*;*;<=50K
18306;Female;*;*;spouse present;High School;*;*;*;<=50K
18307;*;*;*;*;*;*;*;*;<=50K
18308;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18309;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18310;Male;*;*;*;*;*;*;*;>50K
18311;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;<=50K
18312;Male;*;*;*;*;*;*;*;<=50K
18313;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;<=50K
18314;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18315;Male;20~39;White;spouse not present;HS-grad;North America;Non-Government;Other;<=50K
18316;*;*;*;spouse not present;*;United-States;*;*;<=50K
18317;Female;*;*;*;*;North America;*;*;>50K
18318;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
18319;*;*;*;*;High School;*;*;*;<=50K
18320;*;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
18321;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
18322;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18323;Male;*;*;Never-married;High School;*;*;Other;<=50K
18324;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18325;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18326;Female;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
18327;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;>50K
18328;Male;*;*;*;*;*;Non-Government;*;<=50K
18329;Female;*;*;Never-married;Higher education;North America;Government;*;<=50K
18330;Male;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
18331;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;>50K
18332;Female;*;*;*;*;*;Non-Government;*;<=50K
18333;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
18334;Female;*;White;spouse not present;Higher education;North America;Non-Government;Other;<=50K
18335;*;*;*;*;High School;*;*;*;<=50K
18336;Female;*;*;*;*;North America;*;*;<=50K
18337;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
18338;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;*;<=50K
18339;Male;*;*;Married-civ-spouse;*;United-States;Non-Government;Technical;>50K
18340;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
18341;*;40~59;*;*;Higher education;North America;Government;*;>50K
18342;Male;*;*;*;*;North America;Non-Government;*;<=50K
18343;Male;*;*;Married-civ-spouse;*;North America;*;*;>50K
18344;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
18345;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Sales;<=50K
18346;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18347;Male;*;White;spouse not present;Higher education;North America;*;Nontechnical;>50K
18348;Male;*;*;*;*;North America;Non-Government;*;<=50K
18349;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
18350;Male;*;*;spouse not present;*;North America;*;*;<=50K
18351;Female;*;*;*;*;*;*;*;<=50K
18352;Female;20~39;*;Never-married;Undergraduate;*;Non-Government;Adm-clerical;<=50K
18353;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18354;Male;40~59;White;Married-civ-spouse;High School;North America;*;*;>50K
18355;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;>50K
18356;*;*;*;spouse not present;*;*;*;*;<=50K
18357;Female;*;*;*;*;*;Non-Government;Technical;>50K
18358;*;*;*;*;High School;*;*;*;<=50K
18359;*;20~39;*;*;*;*;Non-Government;*;>50K
18360;Female;*;*;*;Higher education;*;*;*;>50K
18361;Male;*;*;Married-civ-spouse;*;North America;*;Other;<=50K
18362;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
18363;Male;40~59;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
18364;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
18365;Male;*;*;*;*;*;Non-Government;*;>50K
18366;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18367;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
18368;Male;*;*;Married-civ-spouse;*;United-States;Non-Government;Technical;>50K
18369;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
18370;Male;*;*;*;*;North America;Government;*;<=50K
18371;Female;*;White;*;Higher education;*;*;*;<=50K
18372;*;*;*;spouse not present;*;North America;Non-Government;Other;<=50K
18373;Female;20~39;*;Never-married;Undergraduate;*;Non-Government;Adm-clerical;<=50K
18374;Female;*;*;*;*;*;Private;*;<=50K
18375;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
18376;*;*;*;*;*;North America;Private;*;<=50K
18377;Male;*;*;*;*;*;*;*;<=50K
18378;Male;*;White;spouse not present;*;North America;Private;*;<=50K
18379;*;*;*;spouse not present;*;North America;*;*;<=50K
18380;Male;*;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
18381;Female;*;*;*;*;*;Private;*;<=50K
18382;Female;*;*;*;*;*;Non-Government;*;<=50K
18383;Male;20~39;White;spouse present;Higher education;United-States;*;*;<=50K
18384;Male;20~39;*;*;High School;North America;Private;*;<=50K
18385;Male;*;*;*;*;*;*;*;<=50K
18386;Female;*;*;*;*;North America;Non-Government;*;<=50K
18387;Female;*;*;Never-married;Higher education;*;*;*;<=50K
18388;Female;*;*;*;*;North America;*;*;<=50K
18389;*;*;*;*;*;*;*;*;<=50K
18390;*;20~39;White;spouse not present;*;North America;Government;*;<=50K
18391;Male;*;*;Married-civ-spouse;High School;North America;*;*;<=50K
18392;Female;20~39;White;*;Higher education;*;Non-Government;*;<=50K
18393;Female;*;*;*;*;*;Non-Government;Technical;>50K
18394;Male;*;White;Married-civ-spouse;High School;*;*;Other;>50K
18395;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
18396;Male;*;*;Married-civ-spouse;High School;North America;Private;Transport-moving;<=50K
18397;Male;20~39;*;Never-married;Higher education;*;Private;Nontechnical;<=50K
18398;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
18399;Female;20~39;*;*;*;*;Non-Government;*;<=50K
18400;Female;*;*;*;*;*;Non-Government;Technical;>50K
18401;*;40~59;*;Married-civ-spouse;*;*;*;*;<=50K
18402;Male;*;*;Married-civ-spouse;*;North America;*;Other;>50K
18403;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
18404;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Other;>50K
18405;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
18406;Male;*;White;Married-civ-spouse;High School;*;*;Other;<=50K
18407;*;*;*;spouse not present;*;*;*;*;<=50K
18408;Female;*;*;spouse not present;High School;*;*;*;<=50K
18409;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
18410;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18411;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18412;Female;20~39;White;Never-married;*;*;Private;*;<=50K
18413;*;60~79;*;*;High School;North America;Non-Government;*;<=50K
18414;*;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
18415;*;*;*;*;*;*;Non-Government;*;<=50K
18416;Male;*;*;*;*;*;*;*;<=50K
18417;*;*;*;*;*;North America;Government;*;<=50K
18418;Male;*;White;spouse not present;High School;North America;Non-Government;*;<=50K
18419;Male;20~39;White;spouse present;Undergraduate;North America;Non-Government;Technical;<=50K
18420;Female;*;White;Never-married;*;North America;Non-Government;Other;<=50K
18421;Female;*;*;*;*;*;*;*;<=50K
18422;Female;*;*;Never-married;Higher education;*;*;*;<=50K
18423;Female;20~39;*;spouse not present;*;*;*;*;<=50K
18424;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
18425;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
18426;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
18427;Female;20~39;*;spouse not present;Higher education;North America;Non-Government;*;<=50K
18428;Male;*;White;spouse not present;*;North America;Private;*;<=50K
18429;Female;20~39;*;*;Higher education;North America;Non-Government;*;<=50K
18430;Male;*;White;*;Higher education;North America;Non-Government;*;>50K
18431;Female;*;*;*;*;*;Non-Government;*;<=50K
18432;Male;20~39;White;spouse not present;*;North America;Non-Government;*;<=50K
18433;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18434;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
18435;Male;*;White;*;High School;United-States;Non-Government;*;>50K
18436;*;*;*;spouse not present;*;North America;*;*;<=50K
18437;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
18438;Female;*;*;spouse present;High School;*;*;*;<=50K
18439;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;>50K
18440;Male;*;*;*;*;North America;Non-Government;*;<=50K
18441;Male;*;*;*;*;*;Non-Government;*;>50K
18442;Male;20~39;*;*;Higher education;North America;Government;Technical;>50K
18443;Male;*;*;Never-married;High School;*;*;Other;<=50K
18444;Male;*;White;*;High School;North America;Non-Government;*;<=50K
18445;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
18446;Female;*;*;*;Higher education;North America;*;Other;<=50K
18447;Male;*;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
18448;*;*;*;*;*;North America;Government;*;<=50K
18449;Male;20~39;*;Never-married;Higher education;*;Private;Nontechnical;<=50K
18450;Male;*;*;Married-civ-spouse;*;North America;*;*;<=50K
18451;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18452;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
18453;Female;*;*;*;*;*;Non-Government;Technical;<=50K
18454;Female;20~39;*;*;*;*;Non-Government;*;<=50K
18455;Female;*;*;Never-married;Higher education;North America;Government;*;<=50K
18456;Male;20~39;*;*;High School;*;Non-Government;Other;<=50K
18457;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
18458;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18459;Male;*;White;spouse not present;Higher education;*;Private;Other;<=50K
18460;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;>50K
18461;Male;*;*;*;Higher education;North America;Government;*;>50K
18462;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18463;Male;*;White;Married-civ-spouse;High School;*;*;Other;<=50K
18464;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
18465;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Machine-op-inspct;<=50K
18466;Male;20~39;*;*;Higher education;North America;Non-Government;*;>50K
18467;*;*;*;*;*;*;*;*;<=50K
18468;Male;*;*;*;*;*;Non-Government;*;<=50K
18469;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
18470;Male;20~39;White;Never-married;High School;United-States;Non-Government;Other;<=50K
18471;Male;*;White;*;High School;North America;Non-Government;*;<=50K
18472;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;>50K
18473;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18474;Female;20~39;*;spouse not present;*;*;*;*;<=50K
18475;Female;20~39;*;spouse not present;*;*;*;*;<=50K
18476;Female;*;White;spouse not present;*;*;Private;*;<=50K
18477;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18478;Male;60~79;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
18479;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18480;Male;20~39;White;Married-civ-spouse;*;North America;Private;Technical;<=50K
18481;*;*;*;*;*;North America;Private;*;<=50K
18482;*;*;*;spouse not present;*;*;*;*;<=50K
18483;*;*;*;*;Higher education;United-States;*;*;<=50K
18484;Male;*;*;*;*;North America;*;*;<=50K
18485;*;*;*;spouse not present;*;North America;Non-Government;Other;>50K
18486;Female;*;White;*;Higher education;*;*;*;>50K
18487;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
18488;Female;*;*;*;*;*;Private;*;<=50K
18489;Male;*;*;*;*;*;*;*;<=50K
18490;Male;*;*;*;Higher education;North America;Government;*;>50K
18491;*;*;*;*;Higher education;*;Non-Government;*;<=50K
18492;Male;40~59;*;*;*;North America;Non-Government;Nontechnical;<=50K
18493;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
18494;Male;20~39;White;spouse not present;*;North America;Private;Nontechnical;<=50K
18495;Male;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
18496;Female;20~39;*;Never-married;Undergraduate;*;Non-Government;Adm-clerical;<=50K
18497;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
18498;Male;*;White;*;High School;North America;Non-Government;*;<=50K
18499;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
18500;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
18501;Female;*;*;*;*;North America;*;Technical;<=50K
18502;Male;*;*;*;Higher education;North America;Government;*;<=50K
18503;*;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
18504;*;*;Asian-Pac-Islander;*;*;*;*;*;>50K
18505;Female;*;*;*;*;*;Non-Government;*;<=50K
18506;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
18507;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
18508;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
18509;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
18510;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18511;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
18512;Female;*;*;*;*;North America;*;Technical;<=50K
18513;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
18514;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
18515;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18516;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
18517;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18518;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
18519;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18520;Male;20~39;White;Married-civ-spouse;*;North America;Private;Technical;<=50K
18521;Male;*;*;*;*;North America;Non-Government;*;<=50K
18522;Male;*;*;Married-civ-spouse;High School;North America;*;*;<=50K
18523;Male;*;White;spouse present;*;United-States;*;*;<=50K
18524;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Machine-op-inspct;<=50K
18525;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
18526;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
18527;*;20~39;White;Married-civ-spouse;Higher education;*;*;*;>50K
18528;Male;40~59;*;*;Higher education;*;*;*;<=50K
18529;Female;20~39;*;*;Higher education;North America;Non-Government;*;<=50K
18530;*;*;*;Never-married;*;North America;Non-Government;*;<=50K
18531;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
18532;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
18533;Female;20~39;*;spouse not present;Higher education;North America;Non-Government;*;<=50K
18534;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
18535;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
18536;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18537;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
18538;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
18539;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
18540;Male;20~39;*;Never-married;Higher education;*;Private;Nontechnical;<=50K
18541;Male;*;*;spouse not present;High School;*;Non-Government;*;<=50K
18542;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;>50K
18543;Female;*;*;*;*;*;Non-Government;*;<=50K
18544;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;>50K
18545;Male;*;*;*;*;North America;Non-Government;*;>50K
18546;Male;20~39;*;*;High School;North America;Private;*;<=50K
18547;Female;*;White;Never-married;*;North America;Non-Government;Other;<=50K
18548;Female;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
18549;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
18550;Male;40~59;*;*;*;North America;Non-Government;Nontechnical;<=50K
18551;Female;*;*;Never-married;Higher education;*;*;*;<=50K
18552;*;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
18553;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
18554;*;*;*;*;*;*;*;*;<=50K
18555;*;*;*;*;High School;*;*;*;<=50K
18556;*;*;*;*;Higher education;*;Non-Government;*;<=50K
18557;Male;*;*;Married-civ-spouse;High School;North America;*;*;<=50K
18558;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
18559;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
18560;Female;20~39;White;*;Higher education;*;Non-Government;*;<=50K
18561;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
18562;Female;40~59;White;*;High School;North America;*;Other;<=50K
18563;Male;20~39;*;*;Undergraduate;*;Non-Government;*;<=50K
18564;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
18565;*;*;*;*;Higher education;United-States;*;*;<=50K
18566;Male;60~79;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
18567;*;*;*;*;Higher education;United-States;*;*;<=50K
18568;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18569;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
18570;Male;*;*;spouse not present;*;North America;*;*;<=50K
18571;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
18572;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
18573;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
18574;Male;60~79;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
18575;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;<=50K
18576;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
18577;Female;*;*;*;Higher education;*;*;*;>50K
18578;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
18579;Male;*;*;*;*;North America;Non-Government;*;<=50K
18580;*;*;*;*;*;*;*;*;<=50K
18581;Male;*;White;spouse not present;*;North America;Private;*;>50K
18582;*;*;White;spouse not present;*;*;Non-Government;*;>50K
18583;Female;20~39;*;*;Higher education;North America;Non-Government;*;<=50K
18584;Male;20~39;White;spouse not present;*;North America;Private;Nontechnical;<=50K
18585;Male;*;White;Married-civ-spouse;High School;United-States;Private;Technical;>50K
18586;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
18587;Male;*;White;*;High School;United-States;*;*;>50K
18588;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
18589;Male;*;*;*;*;*;Non-Government;*;<=50K
18590;*;20~39;White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
18591;Male;*;*;*;*;North America;Non-Government;*;<=50K
18592;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
18593;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
18594;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
18595;Female;*;*;*;Higher education;North America;*;Other;<=50K
18596;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
18597;*;*;*;*;*;*;*;*;<=50K
18598;Male;40~59;*;Divorced;*;North America;Non-Government;*;>50K
18599;Female;20~39;White;*;Higher education;*;Non-Government;*;>50K
18600;Male;*;White;Married-civ-spouse;High School;*;*;Other;<=50K
18601;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;>50K
18602;Female;*;White;*;*;*;*;*;<=50K
18603;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;>50K
18604;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
18605;Female;*;White;*;High School;*;Non-Government;*;<=50K
18606;*;*;White;Married-civ-spouse;Higher education;United-States;Government;*;>50K
18607;Male;40~59;*;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
18608;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
18609;*;*;*;*;*;North America;*;*;<=50K
18610;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
18611;Male;*;*;spouse not present;*;North America;*;*;<=50K
18612;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
18613;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
18614;Female;20~39;*;Never-married;Undergraduate;*;Non-Government;Adm-clerical;<=50K
18615;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;>50K
18616;Male;20~39;*;*;Higher education;North America;Government;Technical;>50K
18617;Male;60~79;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
18618;*;*;*;spouse not present;*;United-States;*;*;>50K
18619;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
18620;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
18621;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
18622;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
