ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
19719;Male;40~59;White;spouse present;*;North America;Non-Government;Technical;>50K
19720;Male;20~39;White;Never-married;High School;North America;Non-Government;Technical;<=50K
19721;Male;40~59;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
19722;Female;*;White;spouse not present;Higher education;*;Private;*;<=50K
19723;Female;15~19;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
19724;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
19725;Male;40~59;White;spouse present;*;North America;Non-Government;Technical;<=50K
19726;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Self-emp-inc;Nontechnical;>50K
19727;Male;60~79;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
19728;*;*;*;*;High School;North America;*;*;<=50K
19729;Female;20~39;White;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
19730;Male;20~39;White;Never-married;HS-grad;North America;Private;Technical;<=50K
19731;Female;20~39;White;Never-married;Higher education;United-States;*;*;<=50K
19732;Female;20~39;White;spouse not present;Higher education;*;Private;*;<=50K
19733;Female;*;*;*;Higher education;*;*;*;<=50K
19734;Female;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
19735;Male;20~39;White;spouse present;*;North America;*;Other;<=50K
19736;*;*;*;*;*;*;*;Technical;>50K
19737;*;*;*;*;*;*;*;Technical;<=50K
19738;Male;20~39;White;spouse not present;High School;*;Non-Government;*;<=50K
19739;Female;20~39;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
19740;Male;*;Black;*;*;North America;Non-Government;Other;<=50K
19741;Female;*;*;Never-married;*;United-States;Non-Government;*;<=50K
19742;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
19743;Female;*;White;Never-married;High School;North America;Non-Government;Other;<=50K
19744;Male;40~59;White;Married-civ-spouse;High School;North America;Private;Craft-repair;<=50K
19745;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
19746;Male;*;*;*;*;United-States;Government;*;>50K
19747;Female;*;White;*;*;*;*;*;<=50K
19748;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
19749;Male;*;White;Married-civ-spouse;Undergraduate;United-States;*;Other;>50K
19750;Female;*;White;spouse present;*;North America;Non-Government;*;>50K
19751;Male;40~59;White;Married-civ-spouse;High School;North America;Private;Technical;>50K
19752;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
19753;Female;*;White;spouse not present;Higher education;North America;*;Other;<=50K
19754;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
19755;Male;40~59;White;Married-civ-spouse;HS-grad;North America;*;Nontechnical;>50K
19756;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
19757;Male;40~59;White;Married-civ-spouse;HS-grad;North America;*;Nontechnical;<=50K
19758;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
19759;Male;*;*;spouse not present;Higher education;United-States;Government;*;<=50K
19760;Male;40~59;White;spouse not present;Higher education;*;Non-Government;Technical;>50K
19761;Female;15~19;*;spouse not present;Some-college;North America;Private;*;<=50K
19762;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
19763;Male;40~59;White;Married-civ-spouse;Higher education;*;Government;*;>50K
19764;Male;20~39;White;Never-married;High School;United-States;*;Other;<=50K
19765;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
19766;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Other;<=50K
19767;Male;20~39;White;spouse not present;High School;United-States;Private;Other;<=50K
19768;Female;*;*;*;*;*;Non-Government;*;>50K
19769;Male;20~39;White;Never-married;High School;United-States;*;Other;<=50K
19770;Male;*;White;*;*;*;Non-Government;Technical;<=50K
19771;Male;20~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
19772;Female;*;*;spouse not present;Higher education;*;*;Technical;<=50K
19773;Male;*;White;*;Higher education;United-States;*;Other;>50K
19774;Male;20~39;*;spouse not present;High School;United-States;*;*;<=50K
19775;*;*;*;*;High School;North America;Non-Government;*;<=50K
19776;Male;60~79;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
19777;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
19778;Male;60~79;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
19779;*;*;Black;*;*;North America;*;*;>50K
19780;Male;50~59;White;*;High School;North America;Private;Technical;<=50K
19781;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;<=50K
19782;Male;20~39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
19783;Female;20~39;White;*;High School;North America;Non-Government;Other;<=50K
19784;Male;*;*;spouse not present;*;United-States;Non-Government;*;<=50K
19785;Female;*;White;spouse present;*;North America;Non-Government;*;>50K
19786;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;<=50K
19787;Female;*;White;Never-married;High School;North America;Non-Government;Other;<=50K
19788;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
19789;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
19790;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
19791;Male;40~59;White;spouse not present;Higher education;United-States;Non-Government;Nontechnical;>50K
19792;Male;20~29;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
19793;Female;*;White;*;High School;United-States;Non-Government;Nontechnical;<=50K
19794;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
19795;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
19796;Male;40~59;White;*;Higher education;United-States;*;Nontechnical;<=50K
19797;Male;*;White;*;*;North America;Non-Government;Nontechnical;<=50K
19798;Male;20~29;*;spouse not present;High School;North America;Private;Handlers-cleaners;<=50K
19799;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
19800;*;*;*;*;*;North America;*;*;<=50K
19801;Male;40~44;White;Married-civ-spouse;Some-college;North America;Private;Technical;<=50K
19802;Male;*;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
19803;Male;*;*;*;*;*;*;*;<=50K
19804;Male;*;*;Never-married;*;*;Private;*;<=50K
19805;Female;*;*;spouse not present;Higher education;*;*;Technical;<=50K
19806;Female;*;White;spouse not present;Higher education;United-States;*;Nontechnical;<=50K
19807;Male;*;White;Married-civ-spouse;*;*;*;Technical;>50K
19808;Male;20~39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
19809;Female;*;White;*;*;*;*;*;<=50K
19810;Female;*;White;spouse not present;*;North America;Non-Government;*;<=50K
19811;Male;*;White;*;Bachelors;*;Private;Exec-managerial;<=50K
19812;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Sales;<=50K
19813;*;*;*;*;High School;North America;Non-Government;*;<=50K
19814;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
19815;Male;20~39;White;Never-married;HS-grad;North America;Private;Technical;<=50K
19816;Male;20~39;White;Never-married;*;North America;Private;Other;<=50K
19817;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
19818;Male;*;White;*;Bachelors;*;Private;Exec-managerial;<=50K
19819;Male;60~79;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
19820;Female;*;White;spouse not present;*;*;Non-Government;*;<=50K
19821;Male;*;White;Never-married;*;United-States;*;*;<=50K
19822;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;*;Nontechnical;>50K
19823;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
19824;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
19825;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Private;Sales;<=50K
19826;Male;20~39;*;spouse not present;High School;North America;Non-Government;*;<=50K
19827;Male;40~59;White;Married-civ-spouse;Higher education;*;Government;*;<=50K
19828;Female;*;*;*;*;*;*;*;>50K
19829;Female;20~39;White;spouse not present;Higher education;North America;Non-Government;Technical;<=50K
19830;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
19831;Male;*;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
19832;Male;*;*;*;*;North America;*;*;<=50K
19833;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
19834;Female;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
19835;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Farming-fishing;<=50K
19836;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
19837;Female;*;White;spouse not present;*;*;Non-Government;*;<=50K
19838;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Other;>50K
19839;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
19840;Male;60~79;White;*;High School;United-States;Private;*;<=50K
19841;Male;20~39;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
19842;Male;*;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
19843;Male;*;White;Married-civ-spouse;Undergraduate;United-States;*;Other;<=50K
19844;Male;40~59;White;Married-civ-spouse;*;United-States;Government;Technical;<=50K
19845;Female;*;White;spouse not present;Higher education;*;Private;*;<=50K
19846;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
19847;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Farming-fishing;<=50K
19848;Male;15~19;*;Never-married;*;North America;Non-Government;Other-service;<=50K
19849;Male;*;*;Married-civ-spouse;HS-grad;North America;Private;*;>50K
19850;Male;20~29;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
19851;Female;*;*;*;*;*;*;*;>50K
19852;Male;50~59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
19853;Female;*;*;*;*;North America;Government;*;<=50K
19854;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Other;>50K
19855;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;>50K
19856;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
19857;Female;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
19858;*;20~39;*;spouse not present;High School;North America;*;*;<=50K
19859;Male;*;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
19860;Male;*;White;spouse not present;Higher education;North America;Government;*;<=50K
19861;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Other;>50K
19862;Male;20~39;White;spouse present;*;North America;*;Other;<=50K
19863;Female;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
19864;Female;40~59;White;*;Higher education;*;Government;*;<=50K
19865;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
19866;Male;*;*;*;*;*;*;*;<=50K
19867;Female;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
19868;Male;20~39;White;Divorced;High School;United-States;Private;Technical;<=50K
19869;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
19870;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
19871;*;20~39;*;*;High School;*;Private;*;<=50K
19872;Male;*;*;*;High School;North America;*;*;<=50K
19873;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
19874;Female;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;Other;>50K
19875;Male;*;*;Never-married;*;North America;*;*;<=50K
19876;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
19877;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
19878;Female;40~59;*;*;High School;North America;Non-Government;*;<=50K
19879;Female;*;*;*;*;*;*;*;>50K
19880;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
19881;Male;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
19882;Male;20~39;White;Never-married;High School;United-States;*;Other;<=50K
19883;Male;15~19;White;Never-married;High School;North America;Private;Nontechnical;<=50K
19884;Female;40~59;Black;spouse not present;*;North America;Private;*;<=50K
19885;Female;*;Black;spouse not present;Higher education;North America;Private;Other;<=50K
19886;Female;40~59;White;spouse not present;*;North America;Non-Government;*;<=50K
19887;Male;*;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
19888;*;*;White;*;*;North America;*;*;<=50K
19889;Male;*;*;Married-civ-spouse;Higher education;*;*;Technical;>50K
19890;Female;*;*;spouse not present;*;*;Non-Government;*;>50K
19891;Male;*;White;Married-civ-spouse;*;*;*;*;<=50K
19892;Female;40~59;*;spouse not present;High School;*;Non-Government;Other;<=50K
19893;Male;20~39;White;spouse not present;High School;North America;Non-Government;Other;<=50K
19894;Male;20~39;White;Divorced;High School;United-States;Private;Technical;<=50K
19895;Male;*;White;*;*;*;Non-Government;Technical;>50K
19896;Male;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
19897;Female;40~59;*;spouse not present;High School;*;Non-Government;Other;>50K
19898;Female;20~39;White;Never-married;Higher education;United-States;Private;Technical;>50K
19899;*;*;Black;spouse not present;Higher education;*;Private;*;<=50K
19900;Male;*;Black;*;High School;North America;Non-Government;*;<=50K
19901;Male;20~39;White;Married-civ-spouse;HS-grad;North America;*;Technical;<=50K
19902;Male;20~39;White;Never-married;HS-grad;North America;Private;Technical;<=50K
19903;Male;50~59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
19904;Male;*;White;*;Bachelors;*;Private;Exec-managerial;>50K
19905;Female;15~19;*;spouse not present;Some-college;North America;Private;*;<=50K
19906;Female;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
19907;Female;*;Black;spouse not present;Higher education;North America;Private;Other;<=50K
19908;Female;*;White;spouse not present;Higher education;*;Private;*;<=50K
19909;Female;40~59;White;*;*;North America;Non-Government;Technical;>50K
19910;*;*;Black;spouse not present;Higher education;*;Private;*;<=50K
19911;Female;*;*;spouse not present;Higher education;North America;Government;Technical;<=50K
19912;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
19913;Male;20~39;White;spouse not present;High School;*;Non-Government;*;<=50K
19914;Male;40~44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
19915;Female;20~39;White;spouse not present;*;North America;*;Nontechnical;<=50K
19916;Male;40~59;White;Married-civ-spouse;High School;North America;Private;Technical;>50K
19917;Male;30~39;*;Never-married;High School;United-States;Non-Government;Technical;<=50K
19918;Male;*;White;Married-civ-spouse;Undergraduate;United-States;*;Other;<=50K
19919;*;40~59;*;*;*;United-States;Government;Technical;<=50K
19920;Male;*;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
19921;Male;40~59;*;spouse not present;High School;*;Non-Government;Technical;<=50K
19922;Male;*;*;*;*;*;*;*;<=50K
19923;Female;40~59;White;spouse not present;Higher education;North America;*;Technical;>50K
19924;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
19925;Male;35~39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
19926;*;*;Black;spouse not present;Higher education;*;Private;*;<=50K
19927;Female;20~39;White;spouse not present;Higher education;United-States;Private;Other;<=50K
19928;Male;20~39;*;spouse not present;*;*;*;*;<=50K
19929;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;*;Nontechnical;>50K
19930;Male;20~39;White;spouse present;HS-grad;North America;Private;Sales;<=50K
19931;Male;30~39;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
19932;*;20~39;White;spouse not present;*;North America;Government;*;<=50K
19933;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
19934;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
19935;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
19936;Male;*;White;*;Higher education;North America;Non-Government;*;<=50K
19937;Male;20~29;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
19938;Male;*;*;*;*;*;*;*;<=50K
19939;Male;20~39;*;spouse not present;High School;North America;Non-Government;*;<=50K
19940;Female;20~39;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
19941;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;>50K
19942;Male;*;White;Never-married;High School;North America;Non-Government;*;<=50K
19943;Male;20~39;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
19944;*;*;*;*;Higher education;*;Non-Government;Technical;>50K
19945;Male;*;White;Married-civ-spouse;Undergraduate;North America;*;*;>50K
19946;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
19947;Female;*;White;spouse not present;Higher education;North America;*;Other;<=50K
19948;*;*;Black;*;*;North America;*;*;<=50K
19949;Male;*;*;*;*;North America;*;*;<=50K
19950;Male;20~39;White;Never-married;High School;North America;Non-Government;Technical;<=50K
19951;Female;20~39;White;Never-married;Higher education;United-States;Private;Technical;<=50K
19952;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Farming-fishing;<=50K
19953;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
19954;Female;20~39;White;spouse not present;Undergraduate;United-States;Private;Other;>50K
19955;Female;15~19;*;Never-married;High School;*;Private;Sales;<=50K
19956;Male;*;White;Married-civ-spouse;*;*;*;Technical;<=50K
19957;Female;*;White;Married-civ-spouse;*;*;*;*;<=50K
19958;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
19959;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Other;<=50K
19960;Male;50~59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
19961;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
19962;Male;40~59;*;*;Bachelors;United-States;Government;Technical;>50K
19963;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Sales;<=50K
19964;Female;*;White;Married-civ-spouse;High School;United-States;Non-Government;*;<=50K
19965;Female;20~39;White;Never-married;Undergraduate;United-States;Non-Government;Nontechnical;>50K
19966;Female;*;*;spouse not present;Higher education;North America;*;*;<=50K
19967;Male;*;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
19968;*;*;White;*;*;North America;*;*;<=50K
19969;Male;*;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
19970;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
19971;Male;60~79;White;*;High School;United-States;Private;*;<=50K
19972;Male;*;*;Married-civ-spouse;*;United-States;Government;*;<=50K
19973;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
19974;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Private;Nontechnical;>50K
19975;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
19976;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Government;*;>50K
19977;Female;*;*;*;*;*;*;*;<=50K
19978;Female;40~59;*;*;High School;North America;Non-Government;*;<=50K
19979;Male;*;White;*;Higher education;*;Non-Government;*;>50K
19980;Male;20~39;White;Divorced;High School;United-States;Private;Technical;<=50K
19981;Male;*;*;Never-married;High School;North America;Non-Government;*;<=50K
19982;Male;20~39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
19983;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Prof-specialty;>50K
19984;Female;20~39;White;spouse not present;Higher education;United-States;Private;*;<=50K
19985;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
19986;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
19987;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
19988;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
19989;Male;20~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
19990;Female;15~19;*;Never-married;High School;*;Private;Sales;<=50K
19991;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Sales;<=50K
19992;Male;20~39;White;Married-civ-spouse;High School;United-States;Non-Government;Transport-moving;>50K
19993;Male;*;*;Never-married;Higher education;United-States;Private;*;<=50K
19994;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;<=50K
19995;Female;20~39;White;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
19996;Male;*;*;spouse not present;*;*;*;*;>50K
19997;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
19998;Male;40~59;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
19999;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
20000;Female;*;White;*;High School;North America;*;*;<=50K
20001;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
20002;Male;*;White;Never-married;HS-grad;United-States;Non-Government;*;<=50K
20003;Male;20~29;White;Never-married;Undergraduate;North America;Non-Government;Other;<=50K
20004;Female;*;White;spouse present;High School;North America;Non-Government;Other;<=50K
20005;Male;20~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
20006;Female;*;White;Married-civ-spouse;*;*;*;*;>50K
20007;Male;20~39;*;*;High School;North America;Private;*;<=50K
20008;Male;*;*;Married-civ-spouse;Higher education;*;*;Technical;>50K
20009;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Private;Nontechnical;>50K
20010;Male;20~39;White;Never-married;HS-grad;North America;Private;Technical;<=50K
20011;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
20012;Male;20~39;White;spouse not present;High School;North America;Non-Government;Other;<=50K
20013;Female;*;*;*;Higher education;*;*;*;<=50K
20014;Female;*;*;*;*;*;Non-Government;*;>50K
20015;Male;*;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
20016;Male;*;White;*;Bachelors;*;Private;Exec-managerial;<=50K
20017;Male;20~29;White;Never-married;Undergraduate;North America;Non-Government;Other;<=50K
20018;Female;20~39;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
20019;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Other;>50K
20020;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
20021;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
20022;Male;20~39;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
20023;Male;*;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
20024;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Sales;<=50K
20025;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
20026;Female;*;White;Never-married;Higher education;*;*;*;<=50K
20027;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
20028;Male;*;White;*;Higher education;North America;Non-Government;*;<=50K
20029;Male;*;White;Married-civ-spouse;*;*;*;Technical;<=50K
20030;Male;20~29;White;Married-civ-spouse;High School;North America;Private;Technical;>50K
20031;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
20032;Male;40~59;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
20033;Male;40~59;White;Married-civ-spouse;HS-grad;North America;*;Nontechnical;>50K
20034;Male;20~29;White;Never-married;High School;North America;Private;Technical;<=50K
20035;Male;*;*;spouse not present;*;*;*;*;<=50K
20036;Female;20~39;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
20037;Female;20~39;White;spouse not present;Higher education;North America;Non-Government;Technical;<=50K
20038;Male;60~79;White;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
20039;*;*;White;*;*;North America;*;*;<=50K
20040;*;*;White;*;*;North America;*;*;<=50K
20041;*;20~39;*;*;High School;*;Private;*;<=50K
20042;Male;20~39;*;Never-married;Higher education;North America;Non-Government;Technical;<=50K
20043;Female;*;*;*;*;*;Non-Government;*;<=50K
20044;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
20045;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
20046;Female;*;*;*;Higher education;*;*;*;<=50K
20047;Male;*;*;Never-married;*;North America;*;*;<=50K
20048;Male;*;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
20049;*;*;White;spouse not present;*;North America;*;*;<=50K
20050;Female;*;White;*;Higher education;North America;Non-Government;*;<=50K
20051;Male;40~59;*;*;Bachelors;United-States;Government;Technical;<=50K
20052;Female;40~59;White;spouse not present;*;North America;Non-Government;*;<=50K
20053;*;40~59;*;spouse not present;Higher education;United-States;*;Technical;<=50K
20054;*;*;White;Married-civ-spouse;*;North America;*;*;>50K
20055;Female;*;White;*;Higher education;North America;Non-Government;*;>50K
20056;Male;20~39;White;Never-married;High School;North America;Private;Technical;<=50K
20057;Male;20~39;White;spouse not present;High School;United-States;Private;Other;<=50K
20058;Female;*;White;Married-civ-spouse;*;*;*;*;>50K
20059;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
20060;Female;40~59;White;*;Higher education;*;Government;*;<=50K
20061;Male;20~39;White;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
20062;Male;20~39;*;*;High School;North America;Private;*;<=50K
20063;Male;60~69;White;Married-civ-spouse;Undergraduate;United-States;*;*;>50K
20064;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
20065;Male;20~39;*;spouse not present;*;North America;Private;Technical;<=50K
20066;*;*;*;*;*;North America;Government;*;<=50K
20067;Female;20~29;White;Never-married;*;*;Private;Nontechnical;<=50K
20068;Female;20~39;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
20069;Male;60~79;White;*;High School;United-States;Private;*;<=50K
20070;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
20071;Male;*;*;*;Higher education;*;*;*;<=50K
20072;Male;*;*;spouse not present;*;North America;*;*;<=50K
20073;Female;40~59;White;*;Higher education;*;Private;Technical;>50K
20074;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
20075;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Farming-fishing;<=50K
20076;Male;*;*;*;*;*;*;*;<=50K
20077;Female;*;White;spouse not present;*;North America;Non-Government;*;<=50K
20078;Male;*;White;spouse not present;Undergraduate;United-States;Non-Government;Exec-managerial;<=50K
20079;Male;*;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;<=50K
20080;Male;40~59;White;spouse not present;Higher education;United-States;Non-Government;Nontechnical;<=50K
20081;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
20082;*;*;*;spouse not present;*;North America;Government;Other;<=50K
20083;Female;*;Black;spouse not present;Higher education;North America;Private;Other;<=50K
20084;Male;*;White;*;Higher education;*;Non-Government;*;>50K
20085;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
20086;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
20087;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
20088;Male;20~39;White;spouse present;*;North America;*;Other;<=50K
20089;Male;20~39;*;spouse not present;High School;United-States;*;*;<=50K
20090;Female;*;*;spouse not present;Higher education;North America;*;*;<=50K
20091;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
20092;Male;20~29;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
20093;*;20~39;*;spouse not present;High School;North America;*;*;<=50K
20094;Male;*;*;Married-civ-spouse;Higher education;*;*;Technical;<=50K
20095;Female;20~39;White;Never-married;Higher education;United-States;Private;Sales;<=50K
20096;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
