ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
11515;-118~-116;32~33;2~25;7.091370558;1.375634518;491;197;7~15;277600~500001;0
11516;-118~-116;32~33;3~25;5.744974874;1.177135678;1619;796;4~6;302100~500001;0
11517;-118~-116;32~33;2~25;7.586837294;1.042047532;1424;547;7~15;277600~500001;0
11518;-118~-116;32~33;2~25;8.088180113;0.996247655;1426;533;7~15;277600~500001;0
11519;-118~-116;32~33;2~25;6.01320132;1.0330033;643;303;7~15;277600~500001;0
11520;-118~-116;32~33;2~25;8.354231975;1.037617555;964;319;7~15;277600~500001;0
11521;-118~-116;32~33;2~25;7.598615917;1.041522491;1490;578;7~15;277600~500001;1
11522;-118~-116;32~33;2~25;5.506811989;1.079019074;696;367;6~7;264100~500001;0
11523;-118~-116;32~33;3~25;5.293361884;0.96359743;1301;467;4~6;263300~301900;1
11524;-118~-115;32~33;17~25;4.618226601;1.162561576;900;406;4~7;87500~263000;1
11525;-118~-116;32~33;18~25;4.574324324;1.07347973;2260;1184;1~4;151600~192500;1
11526;-118~-117;32~33;26~35;3.540816327;1.043367347;515;392;0~3;46700~122700;1
11527;-118~-117;32~33;26~35;4.523897059;1.033088235;971;544;0~3;46700~122700;1
11528;-118~-117;32~33;26~35;3.947058824;1.080392157;664;510;0~3;46700~122700;1
11529;-118~-117;32~33;26~35;4.26417704;1.114799447;960;723;0~3;46700~122700;1
11530;-118~-117;32~33;18~25;3.341708543;1.067001675;743;597;0~4;45000~150900;1
11531;-118~-117;32~33;26~35;3.925120773;1.062801932;533;414;0~3;46700~122700;1
11532;-118~-117;32~33;26~35;3.847092606;1.082555635;1829;1393;0~3;46700~122700;1
11533;-118~-117;32~33;26~35;3.656133829;1.072490706;692;538;0~3;46700~122700;1
11534;-118~-117;32~33;26~35;3.182108626;1.162939297;366;313;0~3;46700~122700;1
11535;-118~-117;32~33;26~35;3.412903226;1.025806452;193;155;0~3;46700~122700;1
11536;-118~-117;32~33;26~35;3.669856459;1.020733652;847;627;0~3;46700~122700;1
11537;-118~-116;32~33;26~34;4.302752294;1.043577982;1499;436;0~3;156000~192800;1
11538;-118~-115;32~33;26~34;5.18404908;1.107361963;2269;652;4~6;68600~229600;1
11539;-118~-117;32~33;26~35;3.755434783;1.051630435;1977;368;0~3;122900~155700;1
11540;-118~-116;32~33;3~25;7.438172043;0.930107527;1148;372;4~6;302100~500001;1
11541;-118~-115;32~33;26~35;5.178253119;1.046345811;1781;561;3~4;86400~229600;1
11542;-118~-116;32~33;26~52;6.292631579;1.008421053;1596;475;5~6;230800~500001;1
11543;-118~-115;32~33;17~25;5.886075949;1.074683544;2503;790;4~7;87500~263000;1
11544;-118~-116;32~33;2~25;6.96969697;0.885521886;878;297;6~7;264100~500001;1
11545;-118~-115;32~33;2~16;6.118892508;1.058631922;1291;614;4~8;47500~262100;1
11546;-118~-116;32~33;26~52;5.741496599;0.954648526;1274;441;5~6;230800~500001;1
11547;-118~-116;32~33;26~52;6.457142857;1.023529412;1961;595;5~6;230800~500001;1
11548;-118~-116;32~33;26~52;6.216080402;1.021775544;1902;597;5~6;230800~500001;1
11549;-118~-116;32~33;3~25;6.582792208;1.025974026;3613;1232;4~6;263300~301900;1
11550;-118~-116;32~33;18~25;5.006476684;1.038860104;2670;772;1~4;151600~192500;1
11551;-118~-117;32~33;26~52;4.63003663;1.003663004;783;273;0~3;193500~233300;1
11552;-118~-116;32~33;26~34;4.447368421;1.105263158;1314;418;0~3;156000~192800;1
11553;-118~-115;32~33;26~34;5.553225806;1.024193548;2257;620;4~6;68600~229600;1
11554;-118~-117;32~33;26~52;5.50067659;1.00270636;1960;739;3~5;230000~310000;1
11555;-118~-116;32~33;3~25;5.619393939;1.100606061;2341;825;4~6;302100~500001;1
11556;-118~-115;32~33;17~25;5.318781726;1.060913706;2440;985;4~4;87500~258300;1
11557;-118~-116;32~33;2~25;6.412121212;0.945454545;2408;660;6~7;264100~500001;1
11558;-118~-117;32~33;26~52;5.145098039;1.047058824;922;255;0~3;193500~233300;1
11559;-118~-115;32~33;26~35;5.055031447;1.025157233;2066;636;3~4;86400~229600;1
11560;-118~-116;32~33;26~34;4.378830084;1.008356546;1351;359;0~3;156000~192800;1
11561;-118~-116;32~33;2~17;3.640915594;1.054363376;1468;699;1~4;151400~192300;1
11562;-118~-116;32~33;18~25;4.069986541;1.014804845;2357;743;1~4;151600~192500;1
11563;-118~-117;32~33;18~25;3.276371308;1.092827004;1988;474;0~4;45000~150900;1
11564;-118~-115;32~33;17~25;4.497607656;0.968899522;967;418;4~4;87500~258300;1
11565;-118~-115;32~33;26~34;5.5;0.974178404;1537;426;4~6;68600~229600;1
11566;-118~-115;32~33;26~34;6.25739645;1.041420118;1253;338;4~6;68600~229600;1
11567;-118~-115;32~33;26~34;5.88377193;0.956140351;1520;456;4~6;68600~229600;1
11568;-118~-116;32~33;2~25;4.568831169;1.049350649;1404;385;1~4;192700~229400;1
11569;-118~-115;32~33;26~34;5.253787879;0.901515152;890;264;4~6;68600~229600;1
11570;-118~-115;32~33;26~34;6.511029412;1.088235294;995;272;4~6;68600~229600;1
11571;-118~-115;32~33;26~35;6.536277603;1.100946372;1249;317;3~4;86400~229600;1
11572;-118~-116;32~33;26~34;3.65982906;1.020512821;2038;585;0~3;156000~192800;1
11573;-118~-116;32~33;2~25;5.015151515;1.011363636;687;264;1~4;192700~229400;1
11574;-118~-117;32~33;26~52;3.948207171;1.001992032;1426;502;0~3;193500~233300;1
11575;-118~-117;32~33;26~52;5.265350877;1.103070175;1155;456;0~3;193500~233300;1
11576;-118~-116;32~33;2~17;3.648208469;1.039087948;982;307;1~4;151400~192300;1
11577;-118~-116;32~33;2~25;3.74251497;0.991017964;1047;334;1~4;192700~229400;1
11578;-118~-116;32~33;2~25;4.587454765;1.083232811;1511;829;1~4;192700~229400;1
11579;-118~-115;32~33;2~16;5.476635514;1.102803738;232;107;4~8;47500~262100;1
11580;-118~-115;32~33;26~34;6.802721088;1.054421769;880;294;4~6;68600~229600;1
11581;-118~-115;32~33;17~25;6.457627119;0.981355932;1818;590;4~7;87500~263000;1
11582;-118~-115;32~33;26~34;6.195426195;1.027027027;1370;481;4~6;68600~229600;1
11583;-118~-116;32~33;2~25;7.705882353;1.034155598;1623;527;6~7;264100~500001;1
11584;-118~-116;32~33;26~52;5.938616071;0.9921875;2932;896;5~6;230800~500001;1
11585;-118~-115;32~33;26~35;5.222585925;1.037643208;1718;611;3~4;86400~229600;1
11586;-118~-115;32~33;26~34;6.227848101;1.020253165;1277;395;4~6;68600~229600;1
11587;-118~-115;32~33;26~34;6.092057762;1.009025271;1754;554;4~6;68600~229600;1
11588;-118~-115;32~33;17~25;5.85840708;1.057522124;1160;452;4~7;87500~263000;1
11589;-118~-117;32~33;26~52;6.714765101;1.013422819;836;298;3~5;230000~310000;1
11590;-118~-116;32~33;26~52;6.28150134;1.010723861;1166;373;5~6;230800~500001;1
11591;-118~-116;32~33;2~25;6.618249534;0.983240223;1600;537;6~7;264100~500001;1
11592;-118~-116;32~33;26~52;6.400702988;0.978910369;1623;569;5~6;230800~500001;1
11593;-118~-115;32~33;17~25;6.494755245;1.005244755;1640;572;4~7;87500~263000;1
11594;-118~-116;32~33;26~52;6.218274112;1.037225042;1457;591;5~6;230800~500001;1
11595;-118~-116;32~33;26~52;6.930417495;1.007952286;1311;503;6~15;252300~500001;1
11596;-118~-116;32~33;26~52;7.171717172;0.997474747;1127;396;6~15;252300~500001;1
11597;-118~-116;32~33;26~52;7.25;1.006756757;852;296;6~15;252300~500001;1
11598;-118~-116;32~33;26~52;7.005665722;1.084985836;967;353;5~6;230800~500001;1
11599;-118~-116;32~33;26~52;6.791332263;0.990369181;1694;623;6~15;252300~500001;1
11600;-118~-116;32~33;26~52;6.60982659;1.002890173;1051;346;5~6;230800~500001;1
11601;-118~-116;32~33;26~52;6.95410628;0.973429952;1109;414;6~15;252300~500001;1
11602;-118~-116;32~33;3~25;5.892580288;1.070874862;1969;903;4~6;302100~500001;1
11603;-118~-115;32~33;17~25;6.361638362;1.028971029;3281;1001;4~7;87500~263000;1
11604;-118~-115;32~33;17~25;6.607940447;1.066997519;1499;403;4~7;87500~263000;1
11605;-118~-115;32~33;17~25;10.5;1.75;32;8;4~7;87500~263000;1
11606;-118~-116;32~33;2~25;6.89044289;0.916083916;1379;429;7~15;277600~500001;1
11607;-118~-115;32~33;2~16;6.186153846;1.078461538;1488;650;4~8;47500~262100;1
11608;-118~-116;32~33;2~25;7.519823789;0.955947137;1272;454;7~15;277600~500001;1
11609;-118~-116;32~33;3~25;7.760598504;1.08478803;1098;401;4~6;302100~500001;1
11610;-118~-116;32~33;2~25;7.226993865;1.012269939;937;326;6~7;264100~500001;1
11611;-118~-116;32~33;2~25;7.482439926;1.038817006;1637;541;6~7;264100~500001;1
11612;-118~-117;32~33;26~52;5.640756303;0.978991597;1359;476;3~5;230000~310000;1
11613;-118~-115;32~33;17~25;4.603773585;1.056603774;1215;477;4~4;87500~258300;1
11614;-118~-116;32~33;26~52;7.0752;0.9984;1936;625;6~15;252300~500001;1
11615;-118~-115;32~33;17~25;4.683168317;1.094059406;1015;404;4~4;87500~258300;1
11616;-118~-116;32~33;2~25;4.536184211;1.095394737;937;304;1~4;192700~229400;1
11617;-118~-116;32~33;2~25;4.584586466;1.041353383;1161;532;1~4;192700~229400;1
11618;-118~-116;32~33;4~25;5.876971609;1.119873817;1260;317;0~4;229800~500001;1
11619;-118~-115;32~33;17~25;5.866253322;1.066430469;3193;1129;4~4;87500~258300;1
11620;-118~-116;32~33;2~25;7.47706422;0.998470948;2295;654;6~7;264100~500001;1
11621;-118~-116;32~33;3~25;6.050802139;1.109625668;2318;748;4~6;302100~500001;1
11622;-118~-116;32~33;26~52;6.334876543;0.983024691;2072;648;5~6;230800~500001;1
11623;-118~-116;32~33;2~25;5.25795053;1.102473498;972;283;1~4;192700~229400;1
11624;-118~-115;32~33;17~25;5.841509434;1.052830189;732;265;4~7;87500~263000;1
11625;-118~-115;32~33;17~25;6.354216867;1.113253012;965;415;4~4;87500~258300;1
11626;-118~-115;32~33;17~25;6.428308824;0.943014706;1839;544;4~7;87500~263000;1
11627;-118~-116;32~33;2~25;7.366847826;0.956521739;1305;368;7~15;277600~500001;1
11628;-118~-116;32~33;2~25;4.715254237;1.145762712;810;295;1~4;192700~229400;1
11629;-118~-116;32~33;4~25;4.503787879;1.064393939;577;264;0~4;229800~500001;1
11630;-118~-115;32~33;17~25;5.970967742;1.116129032;770;310;4~7;87500~263000;1
11631;-118~-116;32~33;4~25;4.765864333;1.043763676;1077;457;0~4;229800~500001;1
11632;-118~-116;32~33;3~25;5.639830508;0.983050847;1275;472;4~6;302100~500001;1
11633;-118~-115;32~33;17~25;5.765661253;1.013921114;1286;431;4~4;87500~258300;1
11634;-118~-116;32~33;4~25;3.927586207;1.131034483;665;290;0~4;229800~500001;1
11635;-118~-115;32~33;26~35;4.635311143;0.945007236;2072;691;3~4;86400~229600;1
11636;-118~-115;32~33;17~25;5.952848723;1.04518664;1668;509;4~4;87500~258300;1
11637;-118~-117;32~33;18~25;4.173913043;1.059782609;529;184;0~4;45000~150900;1
11638;-118~-115;32~33;17~25;5.181194907;1.032321254;2812;1021;4~4;87500~258300;1
11639;-118~-116;32~33;3~25;6.490225564;1.019548872;2286;665;4~6;263300~301900;1
11640;-118~-116;32~33;3~25;5.882089552;0.97761194;1897;670;4~6;302100~500001;1
11641;-118~-116;32~33;2~25;8.056451613;1;1323;372;7~15;277600~500001;1
11642;-118~-116;32~33;2~17;3.938123752;1.02994012;1112;501;1~4;151400~192300;1
11643;-118~-115;32~33;17~25;6.242946708;1.05799373;1568;638;4~4;87500~258300;1
11644;-118~-115;32~33;17~25;6.309486781;0.970451011;2204;643;4~7;87500~263000;1
11645;-118~-115;32~33;26~34;6.016096579;1.036217304;1849;497;4~6;68600~229600;1
11646;-118~-117;32~33;26~52;5.606666667;0.971111111;1377;450;3~5;230000~310000;1
11647;-118~-116;32~33;26~52;6.694290976;1.044198895;1779;543;5~6;230800~500001;1
11648;-118~-116;32~33;3~25;5.574534161;1.01863354;1014;322;4~6;263300~301900;1
11649;-118~-116;32~33;3~25;6.290140845;0.977464789;1162;355;4~6;263300~301900;1
11650;-118~-116;32~33;3~25;6.552301255;0.981171548;1646;478;4~6;302100~500001;1
11651;-118~-116;32~33;3~25;7.889502762;1.071823204;1212;362;4~6;302100~500001;1
11652;-118~-116;32~33;2~25;6.669117647;1.003676471;1922;544;6~7;264100~500001;1
11653;-118~-116;32~33;4~25;4.706940874;1.002570694;1347;389;0~4;229800~500001;1
11654;-118~-115;32~33;26~34;5.333781965;1.039030956;2104;743;4~6;68600~229600;1
11655;-118~-115;32~33;26~35;5.862068966;1.0830721;1724;638;3~4;86400~229600;1
11656;-118~-115;32~33;26~35;4.646987952;1.03253012;2328;830;3~4;86400~229600;1
11657;-118~-117;32~33;26~52;4.404384896;1.086479903;2257;821;0~3;193500~233300;1
11658;-118~-116;32~33;2~25;4.75;1.055555556;1173;432;1~4;192700~229400;1
11659;-118~-115;32~33;2~16;5.623376623;1.288600289;1992;693;4~4;83200~258900;1
11660;-118~-115;32~33;17~25;4.918309859;1.016901408;3032;1065;4~4;87500~258300;1
11661;-118~-115;32~33;26~34;5.432137285;0.957878315;2227;641;4~6;68600~229600;1
11662;-118~-115;32~33;26~34;5.944162437;0.972081218;1290;394;4~6;68600~229600;1
11663;-118~-115;32~33;26~34;5.444759207;0.932011331;1030;353;4~6;68600~229600;1
11664;-118~-115;32~33;26~35;5.132743363;0.991150442;1434;452;3~4;86400~229600;1
11665;-118~-116;32~33;2~25;5.47310757;1.136454183;2873;1004;1~4;192700~229400;1
11666;-118~-115;32~33;26~35;5.16;1.1175;1265;400;3~4;86400~229600;1
11667;-118~-115;32~33;26~34;4.7828125;0.95625;2396;640;4~6;68600~229600;1
11668;-118~-115;32~33;26~34;5.233009709;0.995145631;575;206;4~6;68600~229600;1
11669;-118~-117;32~33;26~52;5.73880597;1.124378109;1218;402;0~3;193500~233300;1
11670;-118~-115;32~33;26~34;5.102117061;1.04358655;2112;803;4~6;68600~229600;1
11671;-118~-115;32~33;35~50;5.875881523;1.005641749;2354;709;4~6;86200~229200;1
11672;-118~-115;32~33;35~50;5.987931034;0.970689655;2091;580;4~6;86200~229200;1
11673;-118~-115;32~33;26~34;5.998745295;1.042659975;2568;797;4~6;68600~229600;1
11674;-118~-116;32~33;35~52;5.196347032;1.04109589;725;219;0~3;156200~192700;1
11675;-118~-115;32~33;26~34;6.407894737;1.006578947;957;304;4~6;68600~229600;1
11676;-118~-115;32~33;26~35;5.069135802;1.032098765;1154;405;3~4;86400~229600;1
11677;-118~-115;32~33;26~35;6.528089888;1.101123596;563;178;3~4;86400~229600;1
11678;-118~-115;32~33;35~50;6.018115942;0.985507246;949;276;4~6;86200~229200;1
11679;-118~-115;32~33;26~34;5.90625;0.974431818;1379;352;4~6;68600~229600;1
11680;-118~-115;32~33;26~35;5.180602007;1.086956522;885;299;3~4;86400~229600;1
11681;-118~-116;32~33;26~34;4.266558966;1.02907916;2413;619;0~3;156000~192800;1
11682;-118~-116;32~33;18~25;4.240480962;1.078824315;4188;1497;1~4;151600~192500;1
11683;-118~-116;32~33;18~25;4.04109589;1.034246575;2898;876;1~4;151600~192500;1
11684;-118~-117;32~33;26~52;5.8;1.032142857;755;280;3~5;230000~310000;1
11685;-118~-116;32~33;4~25;4.205278592;1.146627566;1088;341;0~4;229800~500001;1
11686;-118~-115;32~33;2~16;4.360531309;1.075901328;1261;527;4~4;83200~258900;1
11687;-118~-116;32~33;36~52;4.652866242;0.961783439;986;314;3~4;111900~228600;1
11688;-118~-116;32~33;18~25;4.049306626;1.109399076;2276;649;1~4;151600~192500;1
11689;-118~-116;32~33;2~17;3.728476821;1.101545254;1260;453;1~4;151400~192300;1
11690;-118~-116;32~33;2~17;4.515151515;1.177489177;1356;462;1~4;151400~192300;1
11691;-118~-116;32~33;2~25;4.362616822;1.003738318;1662;535;1~4;192700~229400;1
11692;-118~-116;32~33;26~34;4.257731959;1.054982818;869;291;0~3;156000~192800;1
11693;-118~-116;32~33;18~25;4.083333333;1.085106383;1607;564;1~4;151600~192500;1
11694;-118~-116;32~33;2~25;6.756321839;1.004597701;1278;435;6~7;264100~500001;1
11695;-118~-115;32~33;17~25;6.829317269;1.022088353;1503;498;4~7;87500~263000;1
11696;-118~-115;32~33;17~25;5.258097166;1.032388664;2539;988;4~4;87500~258300;1
11697;-118~-116;32~33;2~25;7.329861111;1.0625;979;288;7~15;277600~500001;1
11698;-118~-115;32~33;17~25;5.460176991;1.014749263;764;339;4~7;87500~263000;1
11699;-118~-117;32~33;2~17;4.223300971;1.080097087;1158;412;0~4;55000~150900;1
11700;-118~-115;32~33;2~16;5.071698113;1.052830189;530;265;4~8;47500~262100;1
11701;-118~-115;32~33;2~16;6.161016949;1.046610169;635;236;4~8;47500~262100;1
11702;-118~-116;32~33;2~25;7.226235741;1.030418251;1992;526;7~15;277600~500001;1
11703;-118~-116;32~33;3~25;6.298742138;0.943396226;1172;318;4~6;302100~500001;1
11704;-118~-116;32~33;2~25;7.1;1.046153846;420;130;7~15;277600~500001;1
11705;-122~-120;37~39;30~52;20.09782609;4.173913043;218;92;0~3;104800~151400;2
11706;-122~-120;37~39;30~52;24.02419355;4.701612903;316;124;0~3;104800~151400;2
11707;-123~-119;37~39;2~29;52.69047619;8.857142857;98;42;0~3;162900~500001;2
11708;-122~-120;37~39;2~29;28.23684211;4.75;197;76;3~5;182100~216700;2
11709;-123~-119;37~39;2~29;18.71551724;3.327586207;248;116;0~3;162900~500001;2
11710;-121~-118;37~40;4~29;17.25;3.194444444;309;144;3~4;80800~180800;2
11711;-121~-118;37~40;4~29;10.44785276;2.208588957;354;163;3~4;80800~180800;2
11712;-122~-120;37~39;30~52;8.057416268;1.717703349;454;209;0~3;104800~151400;2
11713;-121~-119;37~39;2~29;21.3974359;4.461538462;163;78;4~6;87500~181300;2
11714;-123~-120;37~39;2~29;20.93939394;3.666666667;141;66;3~5;216900~500001;2
11715;-121~-118;37~40;4~29;15.02116402;2.777777778;390;189;3~4;80800~180800;2
11716;-123~-120;37~40;1~29;36.0754717;5.273584906;241;106;5~6;185200~500001;2
11717;-122~-120;37~39;2~29;18.5;3.0125;202;80;3~5;182100~216700;2
11718;-123~-119;37~39;2~29;9.787356322;1.689655172;409;174;0~3;162900~500001;2
11719;-121~-119;37~39;2~29;13.85802469;2.419753086;421;162;4~6;87500~181300;2
11720;-124~-119;37~41;5~29;20.03333333;3.826666667;385;150;0~3;137900~162500;2
11721;-121~-119;37~39;2~29;16.78846154;2.942307692;251;104;4~6;87500~181300;2
11722;-121~-119;37~39;2~29;24.53289474;4.039473684;365;152;4~6;87500~181300;2
11723;-123~-119;37~39;2~29;10.55364807;2.253218884;584;233;0~3;162900~500001;2
11724;-122~-120;37~39;30~52;11.12206573;2.201877934;510;213;0~3;104800~151400;2
11725;-121~-119;37~39;2~29;23.54736842;5.168421053;264;95;4~6;87500~181300;2
11726;-121~-119;37~41;22~29;6.233463035;1.657587549;751;257;0~3;32500~103300;2
11727;-121~-119;37~41;22~29;6.751461988;1.669590643;919;342;0~3;32500~103300;2
11728;-122~-120;37~39;30~52;4.445544554;1.465346535;825;303;0~3;219100~500001;2
11729;-124~-119;37~41;5~29;13.98550725;2.833333333;307;138;0~3;137900~162500;2
11730;-121~-118;37~40;4~29;6.418196995;1.181135225;3264;1198;3~4;80800~180800;2
11731;-121~-120;38~41;30~52;5.520547945;1.294520548;326;146;0~3;39400~104000;2
11732;-121~-119;37~40;4~29;5.695652174;1.423913043;493;184;0~3;103600~137500;2
11733;-121~-119;37~41;3~21;4.877729258;1.056768559;551;229;0~3;32500~103400;2
11734;-124~-119;37~41;5~29;4.734887109;1.031318281;2954;1373;0~3;137900~162500;2
11735;-124~-119;37~41;5~29;4.846262341;1.064880113;1568;709;0~3;137900~162500;2
11736;-122~-120;37~39;2~29;6.222493888;1.046454768;3096;1227;3~5;182100~216700;2
11737;-122~-120;37~39;30~52;4.888732394;1.06056338;1680;710;0~3;104800~151400;2
11738;-122~-120;37~39;30~52;4.812030075;1.056390977;523;266;0~3;104800~151400;2
11739;-123~-120;37~40;1~29;6.550161812;1.012944984;879;309;5~6;185200~500001;2
11740;-122~-120;37~39;2~29;5.756559767;1.045189504;1683;686;3~5;182100~216700;2
11741;-122~-120;37~39;30~52;6.059139785;2.338709677;530;186;0~3;104800~151400;2
11742;-122~-120;37~39;2~29;5.531772575;1;787;299;3~5;182100~216700;2
11743;-123~-120;37~40;1~29;6.449871465;1.084832905;1037;389;5~6;185200~500001;2
11744;-123~-120;37~39;2~29;7.501118568;1.035794183;1417;447;3~5;216900~500001;2
11745;-122~-121;37~39;2~29;7.909230769;1.025384615;3868;1300;6~15;198000~500001;2
11746;-122~-121;37~39;2~29;6.945945946;0.972972973;315;111;6~15;198000~500001;2
11747;-123~-120;37~39;2~29;6.425233645;1.011682243;1161;428;3~5;216900~500001;2
11748;-123~-120;37~39;2~29;6.532374101;1;832;278;3~5;216900~500001;2
11749;-123~-120;37~39;2~29;6.700636943;1.178343949;745;314;3~5;216900~500001;2
11750;-123~-120;37~40;1~29;6.541353383;0.992481203;1432;532;5~6;185200~500001;2
11751;-123~-120;37~39;2~29;6.274074074;1.022222222;1276;405;3~5;216900~500001;2
11752;-123~-119;37~39;2~29;5.622377622;1.034965035;792;286;0~3;162900~500001;2
11753;-123~-120;37~39;2~29;7.306581059;1.025682183;2006;623;3~5;216900~500001;2
11754;-122~-121;37~39;2~29;8.079681275;1.015936255;781;251;6~15;198000~500001;2
11755;-122~-121;37~39;2~29;7.949675325;1.032467532;1931;616;6~15;198000~500001;2
11756;-123~-120;37~40;1~29;7.008849558;1.168141593;613;226;5~6;185200~500001;2
11757;-123~-120;37~39;2~29;6.543123543;1.06993007;1201;429;3~5;216900~500001;2
11758;-123~-120;37~40;1~29;7.061051005;1.057187017;3667;1294;5~6;185200~500001;2
11759;-122~-120;37~39;2~29;6.566484517;1.049180328;1556;549;3~5;182100~216700;2
11760;-124~-119;37~41;5~29;5.648175182;1.294890511;2086;685;0~3;137900~162500;2
11761;-121~-119;37~39;2~29;6.153703704;0.924074074;1527;540;4~6;87500~181300;2
11762;-121~-118;37~40;4~29;5.450607903;0.998480243;3526;1316;3~4;80800~180800;2
11763;-123~-120;37~40;1~29;6.692551506;1.064976228;1747;631;5~6;185200~500001;2
11764;-123~-120;37~40;1~29;7.034690799;0.971342383;2105;663;5~6;185200~500001;2
11765;-121~-119;37~39;2~29;6.434129089;1.032714412;3507;1131;4~6;87500~181300;2
11766;-121~-119;37~40;4~29;4.604784689;1.068899522;1985;1045;0~3;103600~137500;2
11767;-122~-120;37~40;30~52;5.556400507;0.986058302;1775;789;3~10;63800~255900;2
11768;-121~-118;37~40;4~29;5.32885906;1.053691275;2717;1043;3~4;80800~180800;2
11769;-123~-119;37~39;2~29;5.481751825;1.01216545;1050;411;0~3;162900~500001;2
11770;-122~-120;37~39;2~29;6.245689655;0.982758621;670;232;3~5;182100~216700;2
11771;-121~-119;37~39;2~29;5.92776204;1.062322946;2147;706;4~6;87500~181300;2
11772;-121~-120;38~41;30~52;4.854477612;1.100746269;2313;804;0~3;39400~104000;2
11773;-121~-120;38~41;30~52;5.244680851;0.946808511;189;94;0~3;39400~104000;2
11774;-121~-120;38~41;30~52;4.561001043;1.083420229;2387;959;0~3;39400~104000;2
11775;-121~-119;37~39;2~29;6.495501285;1.143637532;8361;3112;4~6;87500~181300;2
11776;-121~-120;38~41;30~52;5.019031142;1.091695502;1276;578;0~3;39400~104000;2
11777;-121~-120;38~41;30~52;5.18875502;1.232931727;647;249;0~3;39400~104000;2
11778;-123~-120;37~40;1~29;7.047058824;1.023529412;443;170;5~6;185200~500001;2
11779;-123~-120;37~40;1~29;6.505962521;0.936967632;1738;587;5~6;185200~500001;2
11780;-121~-118;37~40;4~29;5.658705217;1.093023256;4445;1591;3~4;80800~180800;2
11781;-121~-118;37~40;4~29;5.016260163;0.953929539;1049;369;3~4;80800~180800;2
11782;-121~-119;37~40;4~29;4.036764706;1.051470588;249;136;0~3;103600~137500;2
11783;-124~-119;37~41;5~29;4.869731801;1.11238825;1513;783;0~3;137900~162500;2
11784;-122~-121;37~39;2~29;8.356968215;1.256723716;1312;409;6~15;198000~500001;2
11785;-123~-120;37~40;1~29;7.749051833;1.038558786;4819;1582;5~6;185200~500001;2
11786;-123~-120;37~40;1~29;7.225531915;1.034042553;1974;705;5~6;185200~500001;2
11787;-121~-118;37~40;4~29;6.109813084;1.13317757;1063;428;3~4;80800~180800;2
11788;-121~-119;37~40;4~29;5.275092937;0.970260223;706;269;0~3;103600~137500;2
11789;-121~-120;38~41;30~52;4.773684211;0.926315789;463;190;0~3;39400~104000;2
11790;-121~-118;37~40;4~29;5.285115304;1.092243187;1390;477;3~4;80800~180800;2
11791;-123~-120;37~40;1~29;6.007707129;0.963391137;1405;519;5~6;185200~500001;2
11792;-121~-118;37~40;4~29;6.12106136;1.061359867;1758;603;3~4;80800~180800;2
11793;-121~-119;37~39;2~29;5.745810056;0.991620112;2268;716;4~6;87500~181300;2
11794;-121~-119;37~40;4~29;5.57515528;1.067080745;2114;805;0~3;103600~137500;2
11795;-124~-121;37~40;2~29;6.047457627;1.094915254;1714;590;4~6;71300~181200;2
11796;-121~-119;37~39;2~29;5.842592593;1.001851852;1630;540;4~6;87500~181300;2
11797;-121~-119;37~41;3~21;5.45045045;1.027027027;726;222;0~3;32500~103400;2
11798;-122~-120;37~39;2~29;5.8997669;1.074592075;1206;429;3~5;182100~216700;2
11799;-122~-120;37~39;2~29;5.865546218;1.00280112;1092;357;3~5;182100~216700;2
11800;-122~-119;37~40;30~52;4.960687961;0.968058968;1104;407;3~3;55900~236100;2
11801;-121~-120;38~41;30~52;5.404166667;1.079166667;765;240;0~3;39400~104000;2
11802;-121~-118;37~40;4~29;4.47260274;0.821917808;407;146;3~4;80800~180800;2
11803;-121~-118;37~40;4~29;5.555555556;0.942857143;1012;315;3~4;80800~180800;2
11804;-121~-120;38~41;30~52;5.441281139;1.128113879;793;281;0~3;39400~104000;2
11805;-121~-119;37~40;4~29;5.039965986;1.079081633;3369;1176;0~3;103600~137500;2
11806;-122~-120;37~39;2~29;6.919732441;1.043478261;889;299;3~5;182100~216700;2
11807;-121~-119;37~40;4~29;4.731082654;1.013969732;1847;859;0~3;103600~137500;2
11808;-122~-120;37~39;2~29;6.347394541;1.049627792;1149;403;3~5;182100~216700;2
11809;-122~-120;37~39;30~52;3.660714286;1.044642857;706;112;0~3;104800~151400;2
11810;-121~-119;37~39;2~29;6.379061372;1.06377858;2335;831;4~6;87500~181300;2
11811;-122~-119;37~40;30~52;5.671957672;0.984126984;899;378;3~3;55900~236100;2
11812;-123~-120;37~39;2~29;6.095588235;1.016176471;1872;680;3~5;216900~500001;2
11813;-122~-120;37~39;2~29;6.174757282;1.046116505;1199;412;3~5;182100~216700;2
11814;-124~-119;37~41;5~29;4.606635071;1.05450237;1830;844;0~3;137900~162500;2
11815;-121~-119;37~41;3~21;4.063360882;1.110192837;943;363;0~3;32500~103400;2
11816;-122~-120;37~39;2~29;6.143631436;0.962059621;1140;369;3~5;182100~216700;2
11817;-122~-120;37~39;2~29;7.207843137;1.078431373;1572;510;3~5;182100~216700;2
11818;-123~-120;37~40;1~29;6.350649351;0.956709957;688;231;5~6;185200~500001;2
11819;-122~-120;37~39;2~29;5.914438503;1.042780749;505;187;3~5;182100~216700;2
