ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
10979;*;*;*;5.154782609;1.046956522;3570;1150;*;*;1
10980;*;*;*;6.090909091;1.056363636;1314;550;*;*;1
10981;*;*;*;5.184275184;1.004914005;1146;407;*;*;1
10982;*;*;*;5.718222222;1.043555556;2703;1125;*;*;1
10983;*;*;*;5.950920245;1.09406953;1270;489;*;*;1
10984;*;*;*;4.532994924;1.060913706;342;197;*;*;1
10985;*;*;*;4.310618067;1.077654517;1559;631;*;*;1
10986;*;*;*;4.691358025;1.059964727;1475;567;*;*;1
10987;*;*;*;5.448598131;0.990654206;1574;642;*;*;1
10988;*;*;*;6.646182495;1.026070764;1540;537;*;*;1
10989;*;*;*;4.387329591;1.078588613;2828;1247;*;*;1
10990;*;*;*;4.306709265;1.036741214;1908;626;*;*;1
10991;*;*;*;4.215932914;1.022012579;2334;954;*;*;1
10992;*;*;*;5.506306306;1.001801802;1508;555;*;*;1
10993;*;*;*;3.765925926;1.143703704;1720;675;*;*;1
10994;*;*;*;4.447368421;1;482;190;*;*;1
10995;*;*;*;4.810606061;0.977272727;809;264;*;*;1
10996;*;*;*;4.019723866;1.067061144;4088;1521;*;*;1
10997;*;*;*;3.937201365;1.090102389;4853;1465;*;*;1
10998;*;*;*;7.925373134;1.029850746;1017;335;*;*;1
10999;*;*;*;8.180722892;1.012048193;796;249;*;*;1
11000;*;*;*;8.874233129;1.058282209;983;326;*;*;1
11001;*;*;*;7.922252011;1.010723861;1074;373;*;*;1
11002;*;*;*;6.451476793;1.029535865;1197;474;*;*;1
11003;*;*;*;6.39380531;1.002212389;1300;452;*;*;1
11004;*;*;*;5.163755459;1.028384279;1197;458;*;*;1
11005;*;*;*;7.851528384;0.984716157;1292;458;*;*;1
11006;*;*;*;8.379576108;1.065510597;1680;519;*;*;1
11007;*;*;*;8.897637795;1.027559055;719;254;*;*;1
11008;*;*;*;8.305343511;1.088210348;3744;1179;*;*;1
11009;*;*;*;7.231265109;1.021756648;3754;1241;*;*;1
11010;*;*;*;8.291079812;0.943661972;1200;426;*;*;1
11011;*;*;*;7.2125;0.940625;967;320;*;*;1
11012;*;*;*;5.297491039;1.150537634;1342;558;*;*;1
11013;*;*;*;6.028117359;1.042787286;2249;818;*;*;1
11014;*;*;*;7.209821429;1.002232143;1193;448;*;*;1
11015;*;*;*;7.582352941;0.923529412;976;340;*;*;1
11016;*;*;*;6.815724816;1.051597052;1229;407;*;*;1
11017;*;*;*;6.356037152;1.049535604;835;323;*;*;1
11018;*;*;*;7.935766423;1.032116788;2046;685;*;*;1
11019;*;*;*;7.281889764;0.982677165;1852;635;*;*;1
11020;*;*;*;9.180451128;1.107769424;2569;798;*;*;1
11021;*;*;*;7.533066132;0.97995992;1496;499;*;*;1
11022;*;*;*;5.441176471;1.07254902;1226;510;*;*;1
11023;*;*;*;5.389915966;1.087394958;1414;595;*;*;1
11024;*;*;*;5.549618321;0.900763359;724;262;*;*;1
11025;*;*;*;4.280388979;1.025931929;3657;617;*;*;1
11026;*;*;*;6.456164384;1.038356164;2271;730;*;*;1
11027;*;*;*;4.977777778;1.009876543;1095;405;*;*;1
11028;*;*;*;5.741596639;0.966386555;1378;476;*;*;1
11029;*;*;*;4.5;1.115217391;1078;460;*;*;1
11030;*;*;*;4.259868421;0.991776316;1658;608;*;*;1
11031;*;*;*;5.965277778;1.00462963;1086;432;*;*;1
11032;*;*;*;5.353436185;1.103786816;1656;713;*;*;1
11033;*;*;*;5.396880416;1.057192374;2045;577;*;*;1
11034;*;*;*;7.704334365;0.998452012;2061;646;*;*;1
11035;*;*;*;7.250505051;1.024242424;1484;495;*;*;1
11036;*;*;*;6.547445255;0.973722628;2048;685;*;*;1
11037;*;*;*;8.836990596;1;1019;319;*;*;1
11038;*;*;*;8.586705202;1.011560694;1180;346;*;*;1
11039;*;*;*;8.938028169;1.047887324;1181;355;*;*;1
11040;*;*;*;8.213541667;1.015625;1404;384;*;*;1
11041;*;*;*;8.944444444;1.033950617;1057;324;*;*;1
11042;*;*;*;9.830769231;1.169230769;822;260;*;*;1
11043;*;*;*;7.100217865;0.993464052;1354;459;*;*;1
11044;*;*;*;4.119850187;1.06741573;940;267;*;*;1
11045;*;*;*;4.256594724;1.073141487;2828;834;*;*;1
11046;*;*;*;6.63840399;1.002493766;1247;401;*;*;1
11047;*;*;*;6.049079755;0.966257669;970;326;*;*;1
11048;*;*;*;6.627565982;1.011730205;1182;341;*;*;1
11049;*;*;*;5.494047619;1.139880952;867;336;*;*;1
11050;*;*;*;5.75890411;1.104109589;898;365;*;*;1
11051;*;*;*;3.712328767;0.971548999;2660;949;*;*;1
11052;*;*;*;4.730120482;1.036144578;1197;415;*;*;1
11053;*;*;*;3.740610329;1.021126761;1977;852;*;*;1
11054;*;*;*;4.15615142;1.041009464;1710;634;*;*;1
11055;*;*;*;4.690987124;1.096566524;908;466;*;*;1
11056;*;*;*;3.647230321;0.979591837;729;343;*;*;1
11057;*;*;*;4.441037736;0.962264151;1227;424;*;*;1
11058;*;*;*;3.757617729;1.012465374;1952;722;*;*;1
11059;*;*;*;5.034412955;1.159919028;1515;494;*;*;1
11060;*;*;*;4.719798658;0.951342282;1334;596;*;*;1
11061;*;*;*;4.367170626;1.127429806;1196;463;*;*;1
11062;*;*;*;5.023880597;1.035820896;1242;335;*;*;1
11063;*;*;*;5.475935829;1.021390374;483;187;*;*;1
11064;*;*;*;4.886756238;1.046065259;1543;521;*;*;1
11065;*;*;*;5.030508475;1;928;295;*;*;1
11066;*;*;*;3.852031534;1.059429958;5085;1649;*;*;1
11067;*;*;*;4.272840017;1.073170732;7111;2419;*;*;1
11068;*;*;*;8.026819923;1.072796935;793;261;*;*;1
11069;*;*;*;4.3125;0.98;920;400;*;*;1
11070;*;*;*;6.165577342;1.093681917;1370;459;*;*;1
11071;*;*;*;6.283828383;0.96369637;945;303;*;*;1
11072;*;*;*;5.825980392;0.987745098;1101;408;*;*;1
11073;*;*;*;5.186761229;1.021276596;2526;846;*;*;1
11074;*;*;*;4.065759637;1.088435374;1722;441;*;*;1
11075;*;*;*;5.387387387;0.987129987;2447;777;*;*;1
11076;*;*;*;5.351515152;0.975757576;876;330;*;*;1
11077;*;*;*;6.247058824;1.109803922;872;255;*;*;1
11078;*;*;*;5.534090909;1.083333333;1322;264;*;*;1
11079;*;*;*;5.641700405;1.037449393;2607;988;*;*;1
11080;*;*;*;5.79766537;0.976653696;629;257;*;*;1
11081;*;*;*;6.109756098;1.009146341;843;328;*;*;1
11082;*;*;*;6.206642066;1.073800738;1015;271;*;*;1
11083;*;*;*;6.311233886;1.036832413;4926;1629;*;*;1
11084;*;*;*;5.738117428;1.052190121;2817;1073;*;*;1
11085;*;*;*;4.825327511;1.082969432;2425;687;*;*;1
11086;*;*;*;6.558241758;0.98021978;1435;455;*;*;1
11087;*;*;*;5.057755776;1.008250825;2204;606;*;*;1
11088;*;*;*;5.356902357;1.003367003;904;297;*;*;1
11089;*;*;*;5.1;1.2;41;10;*;*;1
11090;*;*;*;5.660714286;0.9375;700;224;*;*;1
11091;*;*;*;4.403581267;1.114325069;1894;726;*;*;1
11092;*;*;*;5.804143126;1.009416196;1268;531;*;*;1
11093;*;*;*;5.316037736;1.146226415;1584;636;*;*;1
11094;*;*;*;5.411552347;1.046931408;755;277;*;*;1
11095;*;*;*;4.840175953;1.04398827;1532;682;*;*;1
11096;*;*;*;6.515669516;1.239316239;1140;351;*;*;1
11097;*;*;*;6.721374046;1.036259542;1706;524;*;*;1
11098;*;*;*;7.111553785;0.988047809;750;251;*;*;1
11099;*;*;*;3.63592233;1.140776699;1382;618;*;*;1
11100;*;*;*;5.826797386;0.973856209;1048;306;*;*;1
11101;*;*;*;6.957142857;0.988571429;1088;350;*;*;1
11102;*;*;*;5.412413793;1.077241379;2332;725;*;*;1
11103;*;*;*;6.226519337;1.022099448;588;181;*;*;1
11104;*;*;*;5875;0.891666667;837;240;*;*;1
11105;*;*;*;6.228571429;0.967346939;906;245;*;*;1
11106;*;*;*;4.688186813;1.049450549;2326;728;*;*;1
11107;*;*;*;5.289156627;0.987951807;1026;332;*;*;1
11108;*;*;*;5.357894737;1.089473684;1292;380;*;*;1
11109;*;*;*;5.245098039;1.026143791;986;306;*;*;1
11110;*;*;*;3.664351852;1.097222222;1672;432;*;*;1
11111;*;*;*;4.5;1.030837004;1524;454;*;*;1
11112;*;*;*;4.794561934;1.129909366;1159;331;*;*;1
11113;*;*;*;4.329824561;1.231578947;507;285;*;*;1
11114;*;*;*;4.711640212;0.923280423;918;378;*;*;1
11115;*;*;*;4.83573487;1.063400576;912;347;*;*;1
11116;*;*;*;5.007792208;1.075324675;961;385;*;*;1
11117;*;*;*;4.414285714;1.011428571;730;350;*;*;1
11118;*;*;*;6.002506266;1.027568922;1224;399;*;*;1
11119;*;*;*;4.58627451;1.044117647;2427;1020;*;*;1
11120;*;*;*;4.635245902;0.967213115;622;244;*;*;1
11121;*;*;*;4.082352941;1.043137255;1592;510;*;*;1
11122;*;*;*;5.355437666;1.045092838;1549;377;*;*;1
11123;*;*;*;5.045081967;1.057377049;682;244;*;*;1
11124;*;*;*;3.490636704;0.966292135;1147;267;*;*;1
11125;*;*;*;3.863354037;1.00621118;1603;322;*;*;1
11126;*;*;*;4.006802721;0.982993197;865;294;*;*;1
11127;*;*;*;3.651162791;1.120930233;1849;430;*;*;1
11128;*;*;*;4.079002079;1.130977131;1492;481;*;*;1
11129;*;*;*;4.122270742;0.936681223;1550;458;*;*;1
11130;*;*;*;5.605855856;1.22972973;1857;444;*;*;1
11131;*;*;*;7.11589404;1.539735099;966;302;*;*;1
11132;*;*;*;3.625441696;1.017667845;1646;283;*;*;1
11133;*;*;*;5.477040816;1.06122449;1011;392;*;*;1
11134;*;*;*;5.653846154;1.163461538;436;104;*;*;1
11135;*;*;*;4.799331104;1.091973244;1680;598;*;*;1
11136;*;*;*;5064;1.037090909;3892;1375;*;*;1
11137;*;*;*;6.317204301;1.02688172;568;186;*;*;1
11138;*;*;*;5.324152542;1.008474576;1611;472;*;*;1
11139;*;*;*;5.44972067;1.019553073;1254;358;*;*;1
11140;*;*;*;3.075892857;1.098214286;1202;448;*;*;1
11141;*;*;*;4.47314578;1.038363171;969;391;*;*;1
11142;*;*;*;5.637614679;0.986238532;1035;218;*;*;1
11143;*;*;*;5.188630491;1.073643411;2166;774;*;*;1
11144;*;*;*;2.849056604;0.976415094;615;212;*;*;1
11145;*;*;*;5.770718232;1.041436464;1085;362;*;*;1
11146;*;*;*;5.656790123;1.083950617;1187;405;*;*;1
11147;*;*;*;4.944723618;0.899497487;661;199;*;*;1
11148;*;*;*;5.381578947;0.967105263;546;152;*;*;1
11149;*;*;*;4.467455621;1.059171598;1617;507;*;*;1
11150;*;*;*;5.712418301;1;549;153;*;*;1
11151;*;*;*;5.788321168;0.934306569;589;137;*;*;1
11152;*;*;*;4942;1036;1539;500;*;*;1
11153;*;*;*;4.766816143;0.937219731;462;223;*;*;1
11154;*;*;*;5.231578947;0.959649123;1895;570;*;*;1
11155;*;*;*;4.045725646;1.121272366;1118;503;*;*;1
11156;*;*;*;5.539823009;0.995575221;714;226;*;*;1
11157;*;*;*;3.926091825;1.110862262;2104;893;*;*;1
11158;*;*;*;4506;1.16;1536;500;*;*;1
11159;*;*;*;5.505617978;1.06741573;1356;356;*;*;1
11160;*;*;*;3.690533015;1.093078759;3093;1257;*;*;1
11161;*;*;*;4344;1072;825;250;*;*;1
11162;*;*;*;4.668478261;1.046195652;1022;368;*;*;1
11163;*;*;*;4.873345936;1.096408318;1217;529;*;*;1
11164;*;*;*;5.34845735;1.014519056;1820;551;*;*;1
11165;*;*;*;5.226788432;1.270928463;1749;657;*;*;1
11166;*;*;*;4.32826087;1.147826087;1202;460;*;*;1
11167;*;*;*;5.983870968;1.016129032;916;248;*;*;1
11168;*;*;*;4.601178782;0.933202358;1367;509;*;*;1
11169;*;*;*;4.463446475;1.216710183;2460;766;*;*;1
11170;*;*;*;5.965517241;1.005747126;578;174;*;*;1
11171;*;*;*;5.352697095;0.912863071;867;241;*;*;1
11172;*;*;*;6.058823529;0.887700535;523;187;*;*;1
11173;*;*;*;4.910979228;1.020771513;1807;674;*;*;1
11174;*;*;*;4.651394422;1.003984064;1121;502;*;*;1
11175;*;*;*;4.352494577;1.068329718;2442;922;*;*;1
11176;*;*;*;4.785834739;1.094435076;1758;593;*;*;1
11177;*;*;*;3.820702403;1.423290203;870;541;*;*;1
11178;*;*;*;7.023529412;1.035294118;474;170;*;*;1
11179;*;*;*;4.421733506;1.054333765;1961;773;*;*;1
11180;*;*;*;4.720930233;1.11627907;494;172;*;*;1
11181;*;*;*;5.861985472;0.94188862;1348;413;*;*;1
11182;*;*;*;6.701492537;1.054726368;676;201;*;*;1
11183;*;*;*;4.203076923;1.003076923;878;325;*;*;1
11184;*;*;*;5.015410959;1.095890411;1618;584;*;*;1
11185;*;*;*;5.271428571;0.985714286;641;210;*;*;1
11186;*;*;*;6.294871795;0.948717949;498;156;*;*;1
11187;*;*;*;5.897435897;1.012820513;690;234;*;*;1
11188;*;*;*;4.703412073;1.078740157;1131;381;*;*;1
11189;*;*;*;6.113989637;1.049222798;1479;386;*;*;1
11190;*;*;*;3.646153846;1.048717949;1057;390;*;*;1
11191;*;*;*;5.455069124;1.100230415;2600;868;*;*;1
11192;*;*;*;4.310405644;0.978835979;1848;567;*;*;1
11193;*;*;*;4.73381295;0.946043165;671;278;*;*;1
11194;*;*;*;3.650756694;1.15250291;1894;859;*;*;1
11195;*;*;*;3.992327366;0.974424552;1104;391;*;*;1
11196;*;*;*;7.081967213;0.97704918;852;305;*;*;1
11197;*;*;*;4.966431095;1.081272085;1374;566;*;*;1
11198;*;*;*;2.89;0.9825;1880;400;*;*;1
11199;*;*;*;4.112040134;1.152173913;2720;598;*;*;1
11200;*;*;*;3.569230769;1.132307692;735;325;*;*;1
11201;*;*;*;4.716049383;1.061728395;272;81;*;*;1
11202;*;*;*;3.690763052;1.016064257;912;249;*;*;1
11203;*;*;*;3.957364341;0.976744186;975;258;*;*;1
11204;*;*;*;4.623853211;1.036697248;375;109;*;*;1
11205;*;*;*;4.275720165;1.069958848;719;243;*;*;1
11206;*;*;*;5.469387755;0.984693878;639;196;*;*;1
11207;*;*;*;5.167235495;1.027303754;855;293;*;*;1
11208;*;*;*;3.680555556;1.045634921;2568;504;*;*;1
11209;*;*;*;4.316363636;1.098181818;1003;275;*;*;1
11210;*;*;*;3.650943396;1.193396226;1535;424;*;*;1
11211;*;*;*;4.306709265;1.022364217;2330;626;*;*;1
11212;*;*;*;5.328413284;1.20295203;1038;271;*;*;1
11213;*;*;*;3.473529412;1.038235294;781;340;*;*;1
11214;*;*;*;4.957746479;1.080985915;1331;284;*;*;1
11215;*;*;*;5.845470693;1.042628774;1640;563;*;*;1
11216;*;*;*;5.369565217;0.940217391;759;184;*;*;1
11217;*;*;*;5.451117318;1.001396648;2054;716;*;*;1
11218;*;*;*;4.841911765;0.941176471;679;272;*;*;1
11219;*;*;*;4.005970149;0.973134328;748;335;*;*;1
11220;*;*;*;3.844357977;1.075226978;2639;771;*;*;1
11221;*;*;*;3.82122905;1.108938547;1940;358;*;*;1
11222;*;*;*;5.205741627;1.057416268;1440;418;*;*;1
11223;*;*;*;5.513119534;0.973760933;932;343;*;*;1
11224;*;*;*;3.804395604;1.059340659;1127;455;*;*;1
11225;*;*;*;6.323529412;0.995098039;664;204;*;*;1
11226;*;*;*;5.044444444;0.822222222;735;315;*;*;1
11227;*;*;*;5.839679359;0.97995992;1500;499;*;*;1
11228;*;*;*;4.538461538;1.115384615;3003;1014;*;*;1
11229;*;*;*;5.950177936;0.950177936;891;281;*;*;1
11230;*;*;*;6.137931034;1.091954023;514;174;*;*;1
11231;*;*;*;6.648809524;1.077380952;496;168;*;*;1
11232;*;*;*;4.752079867;1.034941764;1499;601;*;*;1
11233;*;*;*;5.133709981;1.047080979;1513;531;*;*;1
11234;*;*;*;5.244604317;0.942446043;488;139;*;*;1
11235;*;*;*;5.543269231;0.923076923;884;208;*;*;1
11236;*;*;*;4.985915493;0.975352113;980;284;*;*;1
11237;*;*;*;6.048484848;0.987878788;1409;330;*;*;1
11238;*;*;*;5.08411215;1.093457944;1632;428;*;*;1
11239;*;*;*;4.344202899;0.90942029;730;276;*;*;1
11240;*;*;*;6.049122807;1.021052632;943;285;*;*;1
11241;*;*;*;5.725663717;1.050147493;1021;339;*;*;1
11242;*;*;*;5.976086957;1.082608696;1367;460;*;*;1
11243;*;*;*;5.510204082;1.014842301;1869;539;*;*;1
11244;*;*;*;4.493197279;1.088435374;1702;588;*;*;1
11245;*;*;*;5.401179941;1.017699115;809;339;*;*;1
11246;*;*;*;4.735015773;1.015772871;1495;634;*;*;1
11247;*;*;*;4.429936306;0.963375796;1749;628;*;*;1
11248;*;*;*;5.199029126;1.058252427;946;412;*;*;1
11249;*;*;*;3.908163265;0.959183673;487;98;*;*;1
11250;*;*;*;4.447674419;1.174418605;883;344;*;*;1
11251;*;*;*;4.958695652;1.210869565;1510;460;*;*;1
11252;*;*;*;4.332453826;1.048812665;3257;758;*;*;1
11253;*;*;*;3.22;0.8;157;50;*;*;1
11254;*;*;*;2.714285714;0.571428571;66;14;*;*;1
11255;*;*;*;4.617801047;1.068062827;2304;764;*;*;1
11256;*;*;*;4.602453988;1.077300613;2281;815;*;*;1
11257;*;*;*;5.571428571;0.968944099;479;161;*;*;1
11258;*;*;*;4.017982018;1.07992008;2457;1001;*;*;1
11259;*;*;*;5.276315789;1.013157895;1753;456;*;*;1
11260;*;*;*;5.102728732;1.025682183;2526;623;*;*;1
11261;*;*;*;6.552380952;1.028571429;1384;315;*;*;1
11262;*;*;*;4.814814815;1.091617934;1589;513;*;*;1
11263;*;*;*;5.068281938;1.028634361;2272;454;*;*;1
11264;*;*;*;6.163265306;0.994169096;1077;343;*;*;1
11265;*;*;*;4.908333333;0.995833333;1659;480;*;*;1
11266;*;*;*;5.375621891;1.074626866;1503;402;*;*;1
11267;*;*;*;6.589403974;1.046357616;1614;453;*;*;1
11268;*;*;*;5.529610829;1.084602369;1704;591;*;*;1
11269;*;*;*;5.642638037;1.064417178;1820;652;*;*;1
11270;*;*;*;4.516913319;1.049682875;2300;946;*;*;1
11271;*;*;*;3.945827233;1.035139092;1888;683;*;*;1
11272;*;*;*;5.017761989;0.969804618;1908;563;*;*;1
11273;*;*;*;5.556561086;0.92760181;1289;442;*;*;1
11274;*;*;*;4.644695543;1.065913371;3554;1593;*;*;1
11275;*;*;*;5.36286201;1.017035775;2110;587;*;*;1
11276;*;*;*;4625;1.055434783;2901;920;*;*;1
11277;*;*;*;5.126614987;1.085271318;1119;387;*;*;1
11278;*;*;*;5.965174129;1.002487562;1261;402;*;*;1
11279;*;*;*;5.488970588;0.981617647;811;272;*;*;1
11280;*;*;*;6.103359173;1.018087855;1185;387;*;*;1
11281;*;*;*;6.380246914;1.007407407;1233;405;*;*;1
11282;*;*;*;4.987878788;1.07030303;2184;825;*;*;1
11283;*;*;*;3.761410788;1.039419087;1170;482;*;*;1
11284;*;*;*;6.129032258;0.926267281;658;217;*;*;1
11285;*;*;*;3.899575672;1.038189533;1811;707;*;*;1
11286;*;*;*;5.81237525;1.037924152;1625;501;*;*;1
11287;*;*;*;5.664383562;0.976027397;905;292;*;*;1
11288;*;*;*;6.187817259;0.974619289;634;197;*;*;1
11289;*;*;*;5.701227831;1.06957708;1902;733;*;*;1
11290;*;*;*;5.862162162;0.97027027;1018;370;*;*;1
11291;*;*;*;5.837777778;1.04;1409;450;*;*;1
11292;*;*;*;6.043478261;1.030690537;1240;391;*;*;1
11293;*;*;*;5.937190083;1.018181818;2138;605;*;*;1
11294;*;*;*;6.01010101;0.96969697;1033;297;*;*;1
11295;*;*;*;4.190692395;1.099886493;2683;881;*;*;1
11296;*;*;*;4.51650165;1.01320132;1877;606;*;*;1
11297;*;*;*;4.493387589;1.072227874;2759;983;*;*;1
11298;*;*;*;5.100934579;1.026168224;2223;535;*;*;1
11299;*;*;*;5.245508982;0.982035928;2187;835;*;*;1
11300;*;*;*;4.065241845;1.079865017;3282;889;*;*;1
11301;*;*;*;4.443640124;1.072388831;3596;967;*;*;1
11302;*;*;*;4.672316384;0.912429379;1065;354;*;*;1
11303;*;*;*;3.603448276;1.04969574;2017;986;*;*;1
11304;*;*;*;4.636363636;0.922077922;654;154;*;*;1
11305;*;*;*;4.128133705;1.040389972;2235;718;*;*;1
11306;*;*;*;3.988919668;1.031855956;1806;722;*;*;1
11307;*;*;*;4.271428571;0.971428571;163;70;*;*;1
11308;*;*;*;5.62745098;1.037433155;1842;561;*;*;1
11309;*;*;*;3.977653631;1.037243948;1528;537;*;*;1
11310;*;*;*;4.315789474;1.052631579;1376;532;*;*;1
11311;*;*;*;6.280991736;1.797520661;658;242;*;*;1
11312;*;*;*;4.776699029;0.996763754;1114;309;*;*;1
11313;*;*;*;4.848039216;1.205882353;691;204;*;*;1
11314;*;*;*;4.975113122;1.023755656;2777;884;*;*;1
11315;*;*;*;4.677647059;0.997647059;1277;425;*;*;1
11316;*;*;*;3.786549708;1.219298246;856;342;*;*;1
11317;*;*;*;4.210131332;1.07879925;1543;533;*;*;1
11318;*;*;*;3.709447415;0.946524064;1617;561;*;*;1
11319;*;*;*;4.094545455;1.036363636;1576;550;*;*;1
11320;*;*;*;5.046070461;1.081300813;1301;369;*;*;1
11321;*;*;*;4.888217523;1.016616314;2034;662;*;*;1
11322;*;*;*;4.788643533;0.984227129;1086;317;*;*;1
11323;*;*;*;4.714285714;0.925170068;901;294;*;*;1
11324;*;*;*;4.339869281;0.947712418;1012;306;*;*;1
11325;*;*;*;4.781783681;1.055028463;2126;527;*;*;1
11326;*;*;*;4.586837294;1.117001828;1814;547;*;*;1
11327;*;*;*;5.332361516;1.067055394;1703;343;*;*;1
11328;*;*;*;4.915851272;0.990215264;1861;511;*;*;1
11329;*;*;*;4.35347432;1.018126888;1233;331;*;*;1
11330;*;*;*;4.976100629;1.021383648;3196;795;*;*;1
11331;*;*;*;5.017142857;1.040952381;4480;1050;*;*;1
11332;*;*;*;5.777292576;0.908296943;852;229;*;*;1
11333;*;*;*;4.243542435;0.994464945;1625;542;*;*;1
11334;*;*;*;7.210909091;1.029090909;1098;275;*;*;1
11335;*;*;*;5.944281525;1.049853372;1405;341;*;*;1
11336;*;*;*;4.962318841;0.942028986;1036;345;*;*;1
11337;*;*;*;5.186728395;1.114197531;2709;648;*;*;1
11338;*;*;*;5.393103448;0.931034483;973;290;*;*;1
11339;*;*;*;4.484593838;0.984593838;3308;714;*;*;1
11340;*;*;*;4.539473684;1.115131579;1472;304;*;*;1
11341;*;*;*;4.257391304;1.046956522;1666;575;*;*;1
11342;*;*;*;4.04969697;0.973333333;3381;825;*;*;1
11343;*;*;*;4.471317829;1.026356589;2613;645;*;*;1
11344;*;*;*;4.115044248;1.05840708;1511;565;*;*;1
11345;*;*;*;4.444444444;1.090277778;1413;432;*;*;1
11346;*;*;*;5.482978723;0.946808511;1849;470;*;*;1
11347;*;*;*;5.173126615;0.976744186;1726;387;*;*;1
11348;*;*;*;4.168042011;1.048762191;4545;1333;*;*;1
11349;*;*;*;4.944845699;1.030203546;5254;1523;*;*;1
11350;*;*;*;4.639053254;1.047337278;662;169;*;*;1
11351;*;*;*;4.151458137;0.409219191;4818;1063;*;*;1
11352;*;*;*;4.134259259;1.032407407;1149;216;*;*;1
11353;*;*;*;3.930348259;0.990049751;1196;201;*;*;1
11354;*;*;*;3.480712166;1.007418398;3842;674;*;*;1
11355;*;*;*;4.466666667;1.044444444;677;270;*;*;1
11356;*;*;*;3.541755889;0.929336188;1843;467;*;*;1
11357;*;*;*;3.243654822;1;666;197;*;*;1
11358;*;*;*;4.165915239;1.140667268;3385;1109;*;*;1
11359;*;*;*;3.57860262;1.072052402;2513;458;*;*;1
11360;*;*;*;2.930327869;0.87704918;1394;244;*;*;1
11361;*;*;*;5.082139446;1.015281757;4011;1047;*;*;1
11362;*;*;*;4.928667564;1.122476447;3009;743;*;*;1
11363;*;*;*;5.323308271;1.052631579;3118;798;*;*;1
11364;*;*;*;5.878151261;1.005602241;2468;714;*;*;1
11365;*;*;*;4.91651865;1.065719361;1182;563;*;*;1
11366;*;*;*;5.685714286;0.991836735;976;245;*;*;1
11367;*;*;*;6.646840149;1.029739777;1846;538;*;*;1
11368;*;*;*;4.390728477;0.907284768;1401;453;*;*;1
11369;*;*;*;5.670761671;1.14004914;1101;407;*;*;1
11370;*;*;*;4.868811881;1.205445545;1251;404;*;*;1
11371;*;*;*;5.176630435;1.013586957;1098;368;*;*;1
11372;*;*;*;5.631147541;0.959016393;731;244;*;*;1
11373;*;*;*;5.572815534;1.022653722;865;309;*;*;1
11374;*;*;*;5.842565598;1.017492711;1085;343;*;*;1
11375;*;*;*;5.348453608;1.111340206;817;485;*;*;1
11376;*;*;*;5.439899833;1.067612688;3441;1198;*;*;1
11377;*;*;*;6.244444444;0.970940171;1930;585;*;*;1
11378;*;*;*;5.429118774;1.011494253;817;261;*;*;1
11379;*;*;*;6.029490617;0.922252011;1311;373;*;*;1
11380;*;*;*;5.623376623;0.983766234;1115;308;*;*;1
11381;*;*;*;6.465408805;1.201257862;340;159;*;*;1
11382;*;*;*;4.926605505;1.171253823;554;327;*;*;1
11383;*;*;*;6.788679245;0.879245283;810;265;*;*;1
11384;*;*;*;7.977678571;1.013392857;639;224;*;*;1
11385;*;*;*;7.104591837;1125;1086;392;*;*;1
11386;*;*;*;4.638386648;1.04867872;1500;719;*;*;1
11387;*;*;*;5.705555556;1.144444444;436;180;*;*;1
11388;*;*;*;6.868068834;1.007648184;1598;523;*;*;1
11389;*;*;*;5.099173554;1.363636364;792;363;*;*;0
11390;*;*;*;4.819444444;1.055555556;784;360;*;*;1
11391;*;*;*;5.707910751;1.093306288;1439;493;*;*;1
11392;*;*;*;6.335347432;0.981873112;1217;331;*;*;1
11393;*;*;*;6.071684588;0.931899642;885;279;*;*;1
11394;*;*;*;4.65535248;1.083550914;1025;383;*;*;1
11395;*;*;*;7.129098361;0.932377049;1454;488;*;*;1
11396;*;*;*;7.052631579;0.950764007;2130;589;*;*;1
11397;*;*;*;6.602649007;1.103752759;1437;453;*;*;1
11398;*;*;*;6.17693837;0.960238569;1688;503;*;*;1
11399;*;*;*;7.302973978;1.039033457;1858;538;*;*;1
11400;*;*;*;7.377981651;1.022018349;1872;545;*;*;1
11401;*;*;*;7.69137931;1.00862069;2095;580;*;*;1
11402;*;*;*;6.042857143;1.046428571;934;280;*;*;1
11403;*;*;*;4.571047957;1.04973357;3171;1126;*;*;1
11404;*;*;*;6.662650602;1.008032129;1520;498;*;*;1
11405;*;*;*;5.356435644;1.050742574;2243;808;*;*;1
11406;*;*;*;4.052173913;1.147157191;3285;1495;*;*;1
11407;*;*;*;7.122807018;0.969298246;782;228;*;*;1
11408;*;*;*;6.816176471;0.99754902;1242;408;*;*;1
11409;*;*;*;6.45979021;1.052447552;1779;572;*;*;1
11410;*;*;*;4.383886256;1.132701422;1581;633;*;*;1
11411;*;*;*;6.741620112;1.002793296;2471;716;*;*;1
11412;*;*;*;7.150753769;1.035175879;1954;597;*;*;1
11413;*;*;*;6.318032787;1.009836066;2585;915;*;*;1
11414;*;*;*;7.508538899;0.986717268;1774;527;*;*;1
11415;*;*;*;7.077452668;0.99827883;1886;581;*;*;1
11416;*;*;*;8.602348993;1.058724832;2142;596;*;*;1
11417;*;*;*;6.373737374;1.067821068;1865;693;*;*;1
11418;*;*;*;6.442260442;1.093366093;1103;407;*;*;1
11419;*;*;*;7.229166667;1.020833333;1319;432;*;*;1
